rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
1,1,的,de,,,助,用在作定语的词或短语后面，表示对中心语的领属关系，对事物的性质、属性、范围等加以限定,我的书｜镀金的首饰｜幸福的童年
1,2,的,de,,,助,用在作定语的词或短语后面，表示对中心语加以描写,蓝蓝的天｜愁眉苦脸的样子
1,3,的,de,,,助,用在名词、动词或形容词后面，构成名词性的“的”字结构,北京的、上海的都来了｜有大的、小的、中不溜儿的｜说的比唱的还好听。
1,4,的,de,,,助,用在句末，表示肯定的语气或已然的语气,你这样做是行不通的｜老王什么时候走的?
1,5,的,de,,,助,用在某些句子的动词和宾语之间，强调动作的施事者、受事者或时间、地点、方式等,主任签的字｜回来坐的飞机｜他昨天夜里犯的病｜我在上海念的中学。
1,6,的,dī,,,名,的士,打的
1,7,的,dì,,,名,箭靶的中心,众矢之的｜有的放矢｜一语破的｜目的
1,8,的,dí,,,形,确实；实在,的证（确凿的证据）｜的确
2,1,了,le,,,助,用在动词或形容词后，表示动作或性质、状态等变化已经完成（既可以表示过去或现在完成，也可以表示将来完成）,去图书馆借了一本书｜人又老了许多
2,2,了,le,,,助,用在句尾或句中停顿的地方，表示出现某种新情况或发生某种变化（这种新情况可以是已经发生，也可以是即将发生，还可以是一种假设）,小王来信了｜都四月份了，天还这么冷｜天快亮了｜要是不走就见到他了。
2,3,了,le,,,助,用在句尾或句中停顿的地方，表示劝阻或命令的语气,好了，不要说话了｜别干了
2,4,了,le,,,助,用在句尾或句中停顿的地方，表示感叹的语气,太不应该了!｜太棒了，一枪打中10环。
2,5,了,liǎo,,,动,完结；结束,又了了（le）一桩心事｜没完没了｜敷衍了事｜一了百了
2,6,了,liǎo,,,副,〈文〉全然（多用于否定）,了无痕迹
2,7,了,liǎo,,,动,跟“得”或“不”组合用在动词后面，表示可能或不可能,干得了｜去得了｜这病好不了
2,9,了,liǎo,,,动,很清楚地知道,了如指掌｜一目了然｜明了
3,1,是,shì,,,代,〈文〉表示近指，相当于“这”、“这个”、“这样”,是可忍，孰不可忍!｜如是
3,2,是,shì,,,代,〈文〉复指前置宾语,唯利是图｜唯才是举
3,3,是,shì,,,动,联系两种事物，表示等同、归类或领属,《红楼梦》的作者是曹雪芹｜李白是唐朝人｜这本书是我的
3,4,是,shì,,,动,联系两种事物，表示解释或描述,人家是丰年，我们是歉年｜刘老师是近视眼
3,5,是,shì,,,动,联系两种事物，跟“的”构成“是……的”格式，表示强调,他的手艺是很高超的｜我是不会干这种事的。
3,6,是,shì,,,动,联系两种事物，表示存在,沿街是一排商店｜屋子里全是人
3,7,是,shì,,,动,联系相同的两个词语，连用两次这样的格式，表示不含糊、够标准或两种事物不能混淆,这姑娘打扮得多漂亮，头是头，脚是脚｜丁是丁，卯是卯｜说是说，做是做
3,8,是,shì,,,动,联系相同的两个词语，单用这种格式，表示强调事物的客观性,不懂就是不懂，不要装懂｜事实总是事实
3,9,是,shì,,,动,联系相同的两个词语，单用这种格式，表示让步，含有“虽然”的意思,朋友是朋友，原则还得坚持｜东西好是好，就是太贵。
3,10,是,shì,,,动,联系相同的两个词语，联系两个相同的数量结构，用在动词后，含有“算作”的意思，表示不考虑其他,走一步是一步｜给多少是多少
3,11,是,shì,,,动,用于名词前，含有“适合”的意思,你来得正是时候｜这柜子放得不是地方。
3,12,是,shì,,,动,用于名词前，含有“凡是”的意思,是学生就应该好好学习｜是活儿他都肯干
3,13,是,shì,,,动,用于形容词或动词性的谓语前，“是”重读，表示坚决肯定，含有“的确”、“实在”的意思,这间房子是太小｜他见解是高明｜我是有事，不是偷懒。
3,14,是,shì,,,动,用于句首，加重语气,是父母把我们养育大的｜是下雨了，我不骗你。
3,15,是,shì,,,动,用于选择问句、是非问句或反问句,你是喝啤酒，还是喝白酒?｜他是走了不是?｜他不是来了吗?
3,16,是,shì,,,形,正确（跟“非”相对）,你说得是｜一无是处｜似是而非｜你要检点一些才是。
3,17,是,shì,,,名,指正确的论断或肯定的结论,实事求是｜莫衷一是｜各行其是
3,18,是,shì,,,动,〈文〉认为正确；肯定,是古非今｜深是其言
3,19,是,shì,,,动,表示肯定或答应（常单用）,是，我明白｜是，我马上就办
4,1,一,yī,,,数,数字，最小的正整数,
4,2,一,yī,,,数,指同一或一样,咱们坐一趟车｜他俩在一个单位｜长短不一
4,3,一,yī,,,数,指满、全或整个,坐了满满一车人｜一身土｜书堆了一桌子｜病了一夏天｜一如所见
4,4,一,yī,,,数,指专一或单一,一心一意｜一色的两层小楼
4,5,一,yī,,,数,指某一,一天晚上｜有一年
4,6,一,yī,,,数,指每一,一组八个人｜一年一次｜一人两块钱
4,7,一,yī,,,数,指另一或又一,乌贼一名墨斗鱼｜这种习俗起源于唐代，一说起源于宋代。
4,8,一,yī,,,副,表示猛然发出某种动作或突然出现某种情况,往起一站｜右手一挥｜眼前一黑
4,9,一,yī,,,副,与“就”、“便”等副词相呼应，表示前一动作或情况一旦发生，紧跟着就要出现另一动作或情况,一叫就来｜一看就会｜一问便知
4,10,一,yī,,,副,用在重叠的动词之间，表示动作是短暂的或尝试性的,跳一跳｜笑一笑｜瞧一瞧｜说一说
4,11,一,yī,,,名,我国民族音乐中传统的记音符号，表示音阶上的一级，相当于简谱的“7̣̣”,
5,1,在,zài,,,动,存在；生存,人在阵地在｜父母健在
5,2,在,zài,,,动,（人或事物）处于某个地点或位置,他在教室里呢｜在场｜在座
5,3,在,zài,,,动,处在（某职位上）；属于（某个群体）,在职｜在野｜在党
5,4,在,zài,,,动,取决于,谋事在人，成事在天｜事在人为
5,5,在,zài,,,副,正在,他在看书｜红旗在飘扬
5,6,在,zài,,,介,引进动作行为有关的处所、时间、范围、条件等,在屋里看书｜列车在夜间到达｜在工作上认真负责。
6,1,不,bù,,,副,用在动词、形容词或个别副词之前，表示一般的否定,不走｜不吃｜不漂亮｜不太好｜不一定
6,2,不,bù,,,副,用在相同的动词或形容词之间，构成反复问句,走不走?｜漂亮不漂亮?
6,3,不,bù,,,副,用在相同的动词、形容词或名词之间（前面加“什么”），表示不在乎或不相干,什么谢不谢的，别提这个｜什么难不难，只要下工夫就不难｜什么山区不山区，去哪都行
6,4,不,bù,,,副,分别用在两个意思相近或相对的单音节动词、形容词或名词前，表示“如果不……就不……”、“既不……也不……”，或表示处于中间状态,不见不散｜不言不语｜不多不少｜不男不女
6,5,不,bù,,,副,用于某些名词或名词性语素前，构成具有否定意义的形容词,不法｜不轨｜不力
6,6,不,bù,,,副,单用，表示否定性的回答,咱们走吧!——不，我再等会儿｜他来开会吧?——不，他不能来
6,7,不,bù,,,副,〈口〉用在句尾表示疑问，相当于反复问句,你看书不?｜手绢儿干净不?
6,8,不,bù,,,副,用在动补结构中，表示不可能获得某种结果,赶不到｜吃不得｜写不好
6,9,不,bù,,,副,在某些客套话中，表示不必如此，相当于“不用”、“不要”,不客气｜不谢｜不送
7,1,我,wǒ,,,代,说话人称自己,我认识你｜他是我的老师
7,2,我,wǒ,,,代,称自己的一方，相当于“我们”,我国｜我军｜我校｜我厂｜敌我双方
7,3,我,wǒ,,,代,用于“你”、“我”对举，泛指许多人,你来我往｜你一言，我一语
7,4,我,wǒ,,,代,自己,自我介绍｜忘我工作
8,1,有,yǒu,,,动,表示存在（跟“无”、“没”相对）,天上有云彩｜马路上有许多人
8,2,有,yǒu,,,动,表示领有或具有,我家有汽车了｜人贵有自知之明｜有本领｜有罪
8,3,有,yǒu,,,动,表示达到某种程度或达到一定的数量,空地有两个篮球场那么大｜这棵树有五层楼高。
8,4,有,yǒu,,,动,表示领有某种东西多或历时长,数他家有钱｜可有年头儿了
8,5,有,yǒu,,,动,表示发生或出现,情况有了变化｜孩子最近有进步
8,6,有,yǒu,,,动,应对语。表示在这里,“赵明!”“有!”
8,7,有,yǒu,,,动,表示不定指，跟“某”义近似,有一天你会明白的｜你不喜欢，有人喜欢。
8,8,有,yǒu,,,动,用在“人”、“时候”、“地方”前面，表示部分存在,有人爱吃甜的，有人爱吃辣的｜有时候他挺凶｜有地方热闹，有地方冷清。
8,9,有,yǒu,,,助,用在某些动词或动词性语素前，加强语气或表示客气,有待｜有如｜有请｜有劳
8,11,有,yǒu,,,,〈文〉词的前缀。用在某些朝代名或民族名前面,有殷｜有苗
9,1,人,rén,,,名,指由类人猿进化而来的，能思维，能制造并使用工具进行劳动，并能进行语言交际的高等动物,街上人多｜男人｜人类
9,2,人,rén,,,名,指某种人,证人｜军人｜外国人
9,3,人,rén,,,名,指成年人,长大成人
9,4,人,rén,,,名,别人；他人,舍己救人｜助人为乐
9,5,人,rén,,,名,指每个人或一般人,人手一册｜人同此心
9,6,人,rén,,,名,指人手或人才,学校很缺人｜向社会公开招人
9,7,人,rén,,,名,指人的品质、名声,老冯人很正直｜丢人现眼
9,8,人,rén,,,名,指人的身体,别把人累坏了｜人在心不在
10,1,这,zhè,,,代,指距离比较近的人或事物（跟“那”相对），用在名词或数量短语前,这闺女｜这天｜这一次
10,2,这,zhè,,,代,指距离比较近的人或事物（跟“那”相对），用在动词、形容词前，表示夸张,瞧你这喊呀，把人都吵醒了｜老李说话这快，跟开机关枪似的。
10,3,这,zhè,,,代,代替距离比较近的人或事物,这是王老师｜你问这干什么?
10,4,这,zhè,,,代,跟“那”对举，表示众多事物，不确指某人或某事物,我们俩说这说那，聊了一个晚上｜问这问那
10,5,这,zhè,,,代,代替“这时候”，有加强语气的作用,哄了半天，孩子这才不哭了｜他这就出发
11,2,个,gè,,,量,用于单独的人或物以及没有专用量词的事物，也可用于一些有专用量词的事物,两个人｜一个国家｜一个念头
11,3,个,gè,,,量,用在约数之前，语气显得轻松、随便,一封信总要看个三四遍｜每周去个一两次
11,4,个,gè,,,量,用在某些动词和宾语之间，有表示动量的作用,见个面儿｜洗个澡
11,5,个,gè,,,量,用在某些动词和补语之间，作用与“得”相近（有时跟“得”连用）,吃个够｜闹得个满城风雨
11,6,个,gè,,,量,用在“没”、“有”和某些动词、形容词之间，起强调作用,说个没完｜这么做对你没个好儿｜还有个找不着的?
11,7,个,gè,,,形,单独的；非普遍的,个体｜个性
11,8,个,gè,,,名,个头儿,大高个儿｜小个子
11,9,个,gè,,,,词的后缀。附着（zhuó）在量词“些”的后面,这些个事儿｜带那么些个吃的回来｜跟我说了好些个笑话。
11,10,个,gè,,,,〈口〉词的后缀。附着（zhuó）在某些时间名词的后面,明儿个｜昨儿个
12,1,他,tā,,,代,指另外的；别的,他人｜其他｜别无他图
12,2,他,tā,,,代,称自己和对方以外的别的人,他是你表哥吧?
12,3,他,tā,,,,代与“你”配合使用，表示任何人或许多人,你也喊，他也叫，会场里一片混乱。
12,4,他,tā,,,,代用在动词后面，表示虚指,喝他三大碗｜查他个一清二楚
13,1,和,hè,,,动,声音相应；和谐地跟着唱或伴奏,曲高和寡
13,2,和,hè,,,动,跟着别人说,随声附和｜应（yìng）和
13,3,和,hè,,,动,依照别人诗词的题材和格律作诗、填词,步原韵和诗一首｜唱和｜奉和｜和韵
13,4,和,hú,,,动,打麻将或玩纸牌时，达到规定的要求而取胜,这把牌我和了｜开和
13,5,和,huó,,,动,在粉状物中加入水等搅拌，使粘在一起,和面｜和泥
13,6,和,huò,,,动,混合（多用于粉粒状物）,别把这两种米和在一起｜掺和（huo）｜搅和（huo）
13,7,和,huò,,,动,加水搅拌使变稀,和芝麻酱
13,8,和,huò,,,量,用于洗衣物换水的次数或一服中药煎的次数，一次叫“一和”,衣服刚洗了一和｜一剂汤药可以煎两和
13,9,和,hé,,,形,配合得协调；相处得融洽,和衷共济｜天时地利人和
13,10,和,hé,,,形,温顺；不激烈；不粗暴,心平气和｜和缓｜和善
13,11,和,hé,,,形,气候温暖,风和日丽｜和暖
13,12,和,hé,,,动,平息争端；使和睦,讲和｜和解｜和事佬
13,13,和,hé,,,动,比赛打成平手，不分胜负,这盘棋和了
13,15,和,hé,,,动,连带；连同,和衣而卧｜和盘托出
13,16,和,hé,,,介,引进共同行动的对象,有事要和群众商量
13,17,和,hé,,,介,引进动作涉及的或比较的对象,我和这事毫无关系｜他的技术和你不相上下
13,18,和,hé,,,连,连接类别或结构相似的词或短语，表示并列关系或选择关系,教师和同学都到齐了｜去和不去，你自己决定
13,19,和,hé,,,名,两个或两个以上的数相加的得数，如2加2的和是4,
13,20,和,hé,,,名,指日本（日本自称“大和民族”，简称“和”）,和服｜《汉和词典》
14,1,中,zhòng,,,动,对准；正好符合,击中目标｜切中要害｜中意｜中选
14,2,中,zhòng,,,动,受到,身上中了一枪｜中毒｜中暑
14,3,中,zhōng,,,名,跟四周、上下或两端的距离相等的部位,居中｜中指｜中途
14,4,中,zhōng,,,名,里面,群众中｜心中
14,5,中,zhōng,,,名,用在动词或动词性短语后面，表示动作处于持续状态,正在洽谈中｜发展中国家
14,6,中,zhōng,,,名,性质、等级在两端之间,中性｜中等｜中学
14,7,中,zhōng,,,名,指内心,情动于中｜秀外慧中
14,8,中,zhōng,,,名,指中国,古今中外｜中医
14,9,中,zhōng,,,名,介绍买卖或调解纠纷的中间人,我来作中
14,10,中,zhōng,,,形,不偏不倚,中庸｜适中
14,11,中,zhōng,,,动,适合,中看不中用｜中听
14,12,中,zhōng,,,动,某些地区指可以或行,这主意不中｜这就中啦
15,1,来,lái,,,动,从另外的地方到说话人这里（跟“去”或“往”相对）,开会的人都来了｜来信了｜来去自由
15,2,来,lái,,,形,未来的,来年｜来日
15,3,来,lái,,,动,用在动词后，表示动作朝着说话人所在的地方,开来一辆空车｜拿榔头来
15,4,来,lái,,,名,从过去到说话时为止的一段时间,多年来｜近来｜向来
15,5,来,lái,,,助,用在“十”、“百”、“千”等整数或数量短语后面，表示概数，通常略小于那个数目,二十来岁｜一百来件｜二里来地
15,6,来,lái,,,动,（事情、问题等）来到；发生,上级的指示刚来｜麻烦来了也不用急。
15,7,来,lái,,,动,用在动词性短语（或介词短语）与动词（或动词性短语）之间，表示前者是方法、态度，后者是目的,扒着门缝来偷看｜我们一定尽最大努力来完成任务。
15,8,来,lái,,,动,用在动词性短语后面，表示来做某事,老师看望大家来了｜我向诸位学习来了。
15,9,来,lái,,,动,用在动词性短语前面，表示要做某事,我来说几句｜咱们一起来想想办法。
15,10,来,lái,,,动,表示做某个动作（代替意义具体的动词）,你搬不动，我来吧｜唱得真好，再来一个｜不要跟我来这一套。
15,11,来,lái,,,动,跟“得”或“不”连用，表示能够或不能够,他跟她还合得来｜这道题我可做不来。
15,13,来,lái,,,助,用在诗歌、叫卖声里作衬字,二月里来呀好春光｜磨剪子来抢（qiǎng）菜刀。
15,14,来,lái,,,助,〈口〉用在句尾，表示曾发生过什么事情，相当于“来着”,这话我什么时候说来?
15,15,来,lái,,,助,用在序数词“一”、“二”、“三”等后面，表示列举,我到上海去，一来是办点儿事，二来是看看朋友。
16,1,国,guó,,,名,国家,为国争光｜祖国｜国际｜国外
16,2,国,guó,,,名,代表国家的,国旗｜国歌｜国徽
16,3,国,guó,,,名,指我国的,国产｜国画｜国货
17,1,上,shǎng,,,名,上声,平上去入
17,2,上,shang,,,动,表示人或事物随动作由低处到高处（用在动词后面，下同）,飞上蓝天｜跨上战马
17,3,上,shang,,,动,表示动作达到一定数量,住上两三天
17,4,上,shang,,,动,表示动作有了结果或达到了目标,门关上了｜住上了新房
17,5,上,shang,,,动,表示动作开始并继续,大家又聊上了
17,6,上,shàng,,,名,高处；较高的位置（跟“下”相对）,上有天，下有地｜高高在上
17,7,上,shàng,,,名,时间或顺序在前的,上午｜上半年｜上回
17,8,上,shàng,,,名,等级或质量较高的,上级｜上等
17,9,上,shàng,,,名,指君主、皇帝,上谕｜皇上
17,10,上,shàng,,,名,指尊长或地位高的人,上行下效｜犯上作乱
17,11,上,shàng,,,动,从低处往高处运动；登,上山｜上台
17,12,上,shàng,,,动,向前进,迎着困难上｜一拥而上
17,13,上,shàng,,,动,去；往,上天津｜上街
17,14,上,shàng,,,,⇛动达到（一定的数量或程度）,上了岁数｜上档次
17,15,上,shàng,,,,⇛动按规定的时间活动,上夜班｜上操
17,16,上,shàng,,,动,呈献；供奉,上茶｜上供
17,17,上,shàng,,,动,记载；登载,上了榜｜上账
17,18,上,shàng,,,动,特指登台或出现在某些场合,上演｜上场
17,19,上,shàng,,,动,安装,上刺刀｜子弹上膛
17,20,上,shàng,,,动,拧紧,上发条｜上螺丝
17,21,上,shàng,,,动,增补；添加,给机器上油｜上膘
17,22,上,shàng,,,动,涂；抹,上漆｜上药
17,23,上,shàng,,,动,进入,上网
17,25,上,shàng,,,名,我国民族音乐传统的记音符号，表示音阶上的一级，相当于简谱的“1”,
17,26,上,shang,,,名,表示在某一物体的顶部或表面,山上｜炉台上
17,27,上,shang,,,名,表示在某一事物范围以内,会上｜课堂上
17,28,上,shang,,,名,表示某一方面,理论上｜思想上
17,29,上,shang,,,名,用在表示年龄的词语后，相当于“……的时候”,10岁上到了北京。
18,1,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,这间房子真大｜大瓶子｜卖个大价钱｜年纪大｜劲头比我大｜大地震｜大事情
18,2,大,dà,,,副,表示程度深,大失所望｜不大舒服
18,3,大,dà,,,形,敬词，称与对方有关的事物,尊姓大名｜大作
18,4,大,dà,,,形,排行第一的,大舅｜老大
18,5,大,dà,,,形,形容大小的程度,船上的甲板有两个篮球场那么大。
18,6,大,dà,,,形,时间较远的,大前天｜大后年
18,7,大,dà,,,形,用在某些时令、天气、节假日或时间前，表示强调,大热天的，歇会儿吧｜大年三十｜大清早
18,8,大,dà,,,名,某些地区指父亲或叔父、伯父,俺大俺娘都来｜他是我二大
19,1,们,mén,,,,用于地名。如：图们江，水名，源出吉林，流入日本海；图们，地名，在吉林。,
19,2,们,men,,,,词的后缀，附着在人称代词或指人的名词后面，表示复数。,我们｜咱们｜孩子们
20,1,要,yāo,,,动,求,要求
20,2,要,yāo,,,动,有所仗恃而强行要求；胁迫,要挟
20,4,要,yào,,,名,主要的内容,摘要｜纪要｜扼要
20,5,要,yào,,,形,重大,要事｜要职｜次要
20,6,要,yào,,,动,想；希望,三个人要看戏，可只有一张票｜若要人不知，除非己莫为。
20,7,要,yào,,,动,希望得到或保有,想要这本书吗?｜这把扇子我还要呢。
20,8,要,yào,,,动,索取,只要了一瓶饮料｜要账
20,9,要,yào,,,动,要求；请求,小王要我陪他去｜他要老师再讲一遍。
20,10,要,yào,,,动,需要,买件衬衣要多少钱?｜坐车只要半小时就到。
20,11,要,yào,,,动,应该,我们要团结起来｜说话要简单明了
20,12,要,yào,,,动,将要，表示肯定地推论事物发展的趋势,下个月他要探亲去｜天要晴了，不必带伞。
20,13,要,yào,,,动,在比较句中表示估计,你的字比我写的要强多了｜看来今天要比昨天凉快。
20,14,要,yào,,,动,表示决心或希望做某事,一定要把淮河修好。
20,15,要,yào,,,连,要是,明天要起风，我们就不出海了。
20,16,要,yào,,,,连连接分句，表示选择关系，相当于“要么……，要么……”,要就学钢琴，要就学提琴，总之要学一样。
21,1,会,kuài,,,动,总合；合计,会计
21,2,会,huì,,,动,会合,会师｜会餐｜会诊
21,3,会,huì,,,动,见面,我去会会他｜会客
21,4,会,huì,,,名,会议；进行某项活动的聚会,群众大会｜座谈会｜纪念会｜舞会
21,5,会,huì,,,名,设在寺庙附近的集市或民间朝山进香时举行的活动,庙会｜赶会｜香会｜赛会
21,6,会,huì,,,名,为共同目的而结成的团体或组织,妇女联合会｜戏剧研究会｜工会
21,7,会,huì,,,名,民间的一种小型经济互助组织，入会人按期等量交款，按约定的办法由入会人分期轮流使用,
21,8,会,huì,,,名,中心城市,都会｜省会
21,9,会,huì,,,名,时机,适逢其会｜机会
21,10,会,huì,,,动,领悟；理解,只可意会，不可言传｜心领神会｜体会｜误会
21,11,会,huì,,,动,通晓；能掌握,他会三门外语｜什么也不会
21,12,会,huì,,,动,表示懂得或有能力做某事（带动词宾语，可以单独回答问题）,他不会说英语｜你会骑自行车吗?会。
21,13,会,huì,,,动,表示擅长做某事（能受程度副词修饰，带动词宾语，不能单独回答问题）,她很会唱戏｜他最不会说话
21,14,会,huì,,,动,表示有可能实现（可以单独回答问题）,只要坚持下去，你会成功的｜他会不会来?会
21,15,会,huì,,,动,（在茶楼、饭馆等处）付款,饭钱我已经会过了｜会账
21,16,会,huì,会儿,huìr,,一小段时间,再坐一会儿｜用不了多大会儿｜请等会儿
22,1,为,wèi,,,动,〈文〉帮助,
22,2,为,wèi,,,介,引进动作行为的受益者，相当于“替”或“给”,为人民服务｜为朋友出力｜为大会题词
22,3,为,wèi,,,介,引进动作行为的原因或目的，相当于“由于”或“为了”,为他取得的成绩感到高兴｜为方便读者，书后附有说明。
22,4,为,wéi,,,动,做,尽力而为｜大有可为
22,5,为,wéi,,,动,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,为政｜为生｜步步为营｜为学
22,6,为,wéi,,,动,当作；充当,拜他为师｜为首
22,7,为,wéi,,,动,变成；成为,变落后为先进｜反败为胜
22,8,为,wéi,,,动,是,见习期为一年｜总面积为78平方米。
22,9,为,wéi,,,介,用于被动句，引进动作的施事者，相当于“被”（常跟“所”连用）,为人民所拥护｜为情所困
22,10,为,wéi,,,,词的后缀，附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词,尤为重要｜广为流传｜深为感动
23,1,就,jiù,,,动,接近；凑近,避重就轻
23,2,就,jiù,,,动,到,各就各位｜就座｜就席
23,3,就,jiù,,,动,开始进入或从事（某种事业）,就职｜就学｜就业
23,4,就,jiù,,,动,依从,半推半就｜迁就
23,5,就,jiù,,,介,引进动作行为发生时所靠近的处所,就地取材｜就近入学
23,6,就,jiù,,,介,引进动作的对象或范围,就职工教育问题展开讨论｜就写作技巧来说，这篇小说是很成熟的。
23,7,就,jiù,,,介,表示利用条件、时机等，相当于“趁”,就着这场雨，赶紧把苗补齐｜就着进城的机会，买两件好衣服。
23,8,就,jiù,,,副,表示将在很短的时间以内发生,我马上就走｜眼看麦子就熟了
23,9,就,jiù,,,副,表示动作行为在很久以前已经发生（前面往往有时间词语）,他们以前就认识｜风早就停了
23,10,就,jiù,,,副,表示前后两件事紧接着发生,抬腿就走｜一说话就脸红
23,11,就,jiù,,,副,表示在某种条件下自然发生某种结果（常跟“如果”、“只要”、“既然”等搭配）,既然不同意就算了｜你愿意走就走吧
23,12,就,jiù,,,副,表示事实如此,这儿就是我的家｜车站就在前面
23,13,就,jiù,,,副,加强肯定,我就知道他不会来的｜不去，就不去!
23,14,就,jiù,,,副,限定范围，相当于“只”、“仅”,屋里就剩下我一个人｜这次聚会就他没有来。
23,15,就,jiù,,,副,强调数量多寡,他就要了1张票，没多要｜咱俩才抬100斤，人家一个人就挑120斤。
23,16,就,jiù,,,连,表示假设兼让步，相当于“即使”,你就坐汽车也赶不上他了｜这本书他就拿去也看不懂。
23,17,就,jiù,,,动,完成,功成名就｜草草写就
23,18,就,jiù,,,动,菜肴、果品等搭配着主食或酒吃,稀饭就咸菜
24,1,到,dào,,,动,到达；达到,今天就到北京｜恰到好处｜到期
24,2,到,dào,,,形,周全；周密,礼节不到的地方请包涵｜面面俱到｜周到
24,3,到,dào,,,动,去；往,到亲戚家坐坐｜到学校学习
24,4,到,dào,,,动,用在动词后作补语，表示动作达到目的或有了结果,做到｜收到
25,1,说,shuì,,,动,说服别人同意自己的主张,游说｜说客
25,2,说,shuō,,,动,用言语表达意思；讲,说笑｜叙说
25,3,说,shuō,,,动,解释；阐明,把道理说明白｜说理
25,4,说,shuō,,,名,观点；主张；道理,自圆其说｜著书立说｜学说
25,5,说,shuō,,,动,劝告；责备,他太不注意身体，你得说说他｜让我说了他一顿
25,6,说,shuō,,,动,说合；介绍,说媒｜说婆家
25,7,说,shuō,,,动,谈论；意思上指,听他的话音，像是说你。
25,8,说,shuō,,,动,曲艺的一种语言表演手段,说评书｜说学逗唱
26,1,年,nián,,,名,本指庄稼成熟，引申为一年中庄稼的收成,年景｜年成
26,2,年,nián,,,量,时间法定计量单位，地球环绕太阳运行一周的时间为1年。公历平年365天为1年，闰年366天为1年；农历平年354天或355天为1年，闰年384天或385天为1年,每年举行一次｜闰年｜年历｜年产量
26,3,年,nián,,,名,岁数,年富力强｜年纪
26,4,年,nián,,,名,人一生中按年龄划分的阶段,幼年｜少年｜中年｜老年
26,5,年,nián,,,名,时期,早年｜近年｜清朝末年
26,6,年,nián,,,名,年节，新的一年开始的那天及其前后的几天,新年｜拜年
26,7,年,nián,,,名,有关年节的,年货｜年糕
27,1,你,nǐ,,,代,称谈话的对方（一个人）,你好｜我见过你
27,2,你,nǐ,,,代,泛指任何人，包括说话人自己,他那认真劲儿真叫你佩服。
27,3,你,nǐ,,,代,与“我”或“他”配合使用，表示许多人参与或相互间做什么,你一句，我一句，说个不停｜你推我，我推你，谁也不肯去。
27,4,你,nǐ,,,代,第二人称复数，相当于“你们”，用于工厂、学校、机关等相互间称对方,你厂｜你院｜你局
28,1,也,yě,,,助,用于句尾，表示肯定的语气，也可以加强疑问、感叹或祈使的语气,陈胜者，阳城人也｜治乱非天也｜子子孙孙，无穷匮也｜此乃何许人也?｜何其多也｜不及黄泉，无相见也!
28,2,也,yě,,,助,用于句中，表示提顿的语气,君子之过也，如日月之食焉｜大道之行也，天下为公。
28,3,也,yě,,,副,用在并列复句中，表示两件事或多件事有相同之处（可以连用在各分句中，也可以单用在后一分句中）,看也行，不看也行｜地也扫了，玻璃也擦了｜风停了，雨也住了。
28,4,也,yě,,,副,用在单句中，暗含着跟另一件事相同,昨天你也去了吗?｜将来我也要参军｜明天我也去
28,5,也,yě,,,副,表示不管前提或假设怎样，后果都相同,哪怕全家反对，她也要跟他结婚｜无论困难有多大，我们也能克服｜拼命也要拿下大油田｜洗也洗不干净
28,6,也,yě,,,副,表示强调,一点儿也不累｜他学英语着了迷，连说梦话也在背单词。
28,7,也,yě,,,副,表示委婉语气,一个人管这么多事，也够难为他的｜节目倒也不错
29,1,以,yǐ,,,介,引进动作行为赖以实现的工具、手段等，相当于“用”、“拿”,以管窥天｜以柔克刚｜以实际行动表明决心。
29,2,以,yǐ,,,介,用于具有“给予”一类意义的动词或动宾短语后，引进动作行为给予的事物,报以忠心｜给敌人以回击
29,3,以,yǐ,,,介,引进动作行为依据的方式、标准，相当于“按照”、“根据”,每户以四口人计算｜以高标准要求自己｜以质量论价
29,4,以,yǐ,,,介,引进动作行为的原因，相当于“因为”、“由于”,西安以历史悠久闻名于世｜我们以伟大的祖国自豪。
29,5,以,yǐ,,,连,连接两个动词性短语或分句，表示后者是前者的目的,广交朋友以孤立敌人｜养精蓄锐，以利再战。
29,7,以,yǐ,,,介,用在单音节方位词前面，表示时间、空间、数量上的界限,三年以前｜五天以后｜十层以上｜黄河以东｜60岁以下
30,1,地,de,,,助,用在作状语的词或短语后面，表示这个词或短语修饰动词性或形容词性中心语,坦白地说｜历史地看问题｜不停地说着｜一步一步地引向深入｜天慢慢地黑了
30,2,地,dì,,,名,地球；地球的外壳,上有天，下有地｜地震｜地质
30,3,地,dì,,,名,陆地，地球表面除去海洋的部分,山地｜盆地
30,4,地,dì,,,名,土地；田地,草地｜荒地｜耕地
30,5,地,dì,,,名,地的表面,跌倒在地｜扫地｜席地而坐
30,6,地,dì,,,名,领土,地大物博｜割地赔款
30,7,地,dì,,,名,地区①,世界各地｜本地｜内地
30,8,地,dì,,,名,场所；地点,就地取材｜两地分居｜驻地｜场地
30,9,地,dì,,,名,地位；处境,设身处地｜境地｜地步
30,10,地,dì,,,名,心理意识活动的领域,见地｜心地
30,11,地,dì,,,名,地区②,省地县三级领导｜地委
30,12,地,dì,,,名,地方（dìfāng）①③,地税局｜军地两用人才
