example_id,definition_id,example_sn,example_cn
71794,71773,1,他干活很下劲｜学习要下劲才能进步
71795,71774,1,有人爱喝茶有人爱咖啡，各有所好｜音乐口味各有所好
71796,71775,1,抽冷子打几枪，迷惑敌人。
71797,71776,1,她摔伤后耻骨疼痛｜耻骨是骨盆重要组成部分
71798,71777,1,满怀赤忱｜奉献赤忱
71799,71778,1,赤忱相待
71800,71779,1,医术凡庸
71801,71780,1,山核桃营养很丰富｜他爱吃炒山核桃
71802,71781,1,误听了谣传
71803,71782,1,怃然长叹
71804,71783,1,他说话总爱掉书袋｜别总掉书袋说简单点
71805,71784,1,这个人以吹拍为手段，到处钻营。
71806,71785,1,刺参是名贵海产品｜这道菜用了新鲜刺参
71807,71786,1,这种刺参可以入药｜山上长满了刺参
71808,71787,1,珍惜寸阴
71809,71788,1,错谬百出
71810,71789,1,我和这慢性子过不到一块儿。
71811,71790,1,他是个慢性子人，你得勤催着点儿。
71812,71791,1,地漏堵了，满地是水。
71813,71792,1,工人们在打桥桩｜这座桥的桥桩很牢固
71814,71793,1,考试时禁止递条子｜他靠递条子办成了事
71815,71794,1,这里需要大量填方｜填方工程即将完成
71816,71795,1,移土填方
71817,71796,1,他走在田垄上｜田垄把稻田分成小块
71818,71797,1,田垄上种着豆子｜农民在修整田垄
71819,71798,1,畜圈需要定期打扫｜牲畜都关在畜圈里
71820,71799,1,山上盘踞着一伙草寇｜草寇经常打劫商队
71821,71800,1,他从不吃荤食｜这桌菜全是荤食
71822,71801,1,请问嫂夫人在家吗｜他向嫂夫人问好
71823,71802,1,万分自疚
71824,71803,1,措辞浅露
71825,71804,1,他在工厂当钻工｜钻工需要技术熟练
71826,71805,1,这位钻工经验丰富｜钻工正在操作机器
71827,71806,1,肉脯是很好的零食｜他买了牛肉脯
71828,71807,1,为官清正，断狱公平。
71829,71808,1,地里种着粟子｜粟子可以煮粥
71830,71809,1,大米是南方主粮｜小麦是北方主粮
71831,71810,1,我敢打包票没问题｜他打包票说能完成
71832,71811,1,书名号要标在书名两边｜《红楼梦》用了书名号
71833,71812,1,这个数有个零数｜去掉零数取整数
71834,71813,1,摈斥异端邪说
71835,71814,1,敌人无奈何，只好悄悄撤走了。
71836,71815,1,这种膏剂可以外用｜中药膏剂很有效
71837,71816,1,他擅长敲象脚鼓｜象脚鼓声音很浑厚
71838,71817,1,牵记家事
