example_id,definition_id,example_sn,example_cn
75498,75477,1,笛膜破了需要更换｜吹笛前先贴好笛膜
75499,75478,1,孩子爱吃橡皮糖｜橡皮糖很有嚼劲
75500,75479,1,打了个照面儿
75501,75480,1,他三天没照面儿了。
75502,75481,1,我来得太晚了，还赶趟儿吗?
75503,75482,1,运动后喝杯凉白开｜凉白开最解渴
75504,75483,1,不要总揭疮疤｜他爱揭疮疤伤人
75505,75484,1,亲家公来做客｜亲家公很健谈
75506,75485,1,花池子开满月季｜修剪花池子
75507,75486,1,她天生是削肩｜削肩穿旗袍好看
75508,75487,1,我正忙着赶活儿呢!
75509,75488,1,老棺材瓤子还逞能｜别理那棺材瓤子
75510,75489,1,欣慕之情
75511,75490,1,一股焦煳味儿
75512,75491,1,深耕细作产量高｜坚持深耕细作
75513,75492,1,大天白日说梦话
75514,75493,1,指甲盖儿裂了｜涂红指甲盖儿
75515,75494,1,摄影师外出采景｜为电影采景
75516,75495,1,他爽然若失站着｜消息让他爽然若失
75517,75496,1,大米粥熬得挺烂糊的。
75518,75497,1,他答的每道题，老师都打钩了｜请在您选中项目的左侧“□”内打钩。
75519,75498,1,山顶云遮雾障｜云遮雾障看不清
75520,75499,1,阵阵悲咽
75521,75500,1,这笔账可以销账｜财务正在销账
75522,75501,1,夜空中划过贼星｜贼星一闪即逝
75523,75502,1,蜜供是传统糕点｜上供用蜜供
75524,75503,1,少说浑话｜浑话惹人厌
75525,75504,1,武大郎卖炊饼｜炊饼热乎乎
75526,75505,1,申讨侵略者的罪行。
75527,75506,1,会议突然哑场了｜讨论时出现哑场
75528,75507,1,舞台突然哑场｜哑场三秒钟
75529,75508,1,绵绸做夏装｜绵绸很舒适
75530,75509,1,百草凋败｜家业凋败
75531,75510,1,梳着抓髻｜抓髻俏皮可爱
75532,75511,1,愚陋之论
75533,75512,1,用货物顶账｜顶账抵债
75534,75513,1,两家决定退亲｜退亲不容易
75535,75514,1,镇尺压纸张｜玉镇尺很重
75536,75515,1,柿子冻得冰硬｜桥上的栏杆摸上去冰硬冰硬的。
75537,75516,1,贵恙如何?
75538,75517,1,阿嚏！感冒了｜连续打阿嚏
75539,75518,1,趁歇伏走亲戚
75540,75519,1,从这篇文章的深刻、严谨，可以推见作者下了很大的工夫。
75541,75520,1,他学会盲打｜盲打速度很快
75542,75521,1,想到亡人，无限悲楚。
75543,75522,1,公子王孙游春｜尽是公子王孙
75544,75523,1,无论谁劝让，开车前他决不喝酒。
75545,75524,1,船在海上航行，比在江河中簸荡得厉害。
75546,75525,1,欢慰的心情难以用言语表达。
75547,75526,1,拉紧网绳｜网绳结实
75548,75527,1,壁钟敲三下｜墙上挂壁钟
75549,75528,1,望风捕影不可信｜别望风捕影
75550,75529,1,这雨哩哩啦啦的，真烦人。
75551,75530,1,电磨磨豆浆｜新买电磨
75552,75531,1,谐剧很有趣｜看四川谐剧
75553,75532,1,公司安如泰山｜地位安如泰山
75554,75533,1,一连气儿说了很多话｜一连气儿地从书包里拿出很多东西。
75555,75534,1,戴网巾束发｜古代用网巾
75556,75535,1,如果有个一差二错，我就没法儿交代了｜不知怎么一差二错，把事情搞到这个地步。
75557,75536,1,馋鬼偷吃｜真是个馋鬼
75558,75537,1,他如釜底游鱼｜釜底游鱼难逃
75559,75538,1,乔扮成商人｜巧妙乔扮
75560,75539,1,敌军弃甲曳兵｜弃甲曳兵而逃
75561,75540,1,鹬蚌相争，渔翁得利
75562,75541,1,奶奶是老来俏｜老来俏爱打扮
75563,75542,1,天空葡萄灰色｜葡萄灰大衣
75564,75543,1,自称草头王｜山中草头王
75565,75544,1,用保鲜袋装菜｜保鲜袋密封
75566,75545,1,戴遮阳镜防晒｜遮阳镜很酷
75567,75546,1,他挺着将军肚｜将军肚明显
75568,75547,1,买份儿饭实惠｜份儿饭省事
75569,75548,1,红绿是对比色｜用对比色突出
75570,75549,1,用鞋拔子穿鞋｜鞋拔子方便
75571,75550,1,久旱无雨，树叶都打蔫儿了。
75572,75551,1,小伙子别打蔫儿，吸取教训接着干。
75573,75552,1,有了新情况，要及时给我送信儿。
75574,75553,1,他长期吃劳保｜因病吃劳保
75575,75554,1,这个菜我吃不来，太辣。
75576,75555,1,叼着烟嘴儿｜烟嘴儿很精致
75577,75556,1,烟袋配玉烟嘴儿｜烟嘴儿裂了
75578,75557,1,炒肉片儿香｜切薄肉片儿
75579,75558,1,都是他乱出花点子，把事情搞砸了。
75580,75559,1,不知他们有哪路的耳报神，消息这么灵通。
75581,75560,1,坐地分赃被抓｜匪首坐地分赃
75582,75561,1,书归正传说正题｜咱们书归正传
75583,75562,1,剜肉补疮不可取｜别剜肉补疮
75584,75563,1,他爱盘根问底｜盘根问底调查
75585,75564,1,建筑公司催索欠款。
75586,75565,1,未能对父母尽孝，深感内愧。
75587,75566,1,脸上长酒刺｜酒刺影响容貌
75588,75567,1,晾台晒被子｜在晾台乘凉
75589,75568,1,大臣规谏皇帝｜直言规谏
75590,75569,1,烧冥钞祭祖｜买叠冥钞
75591,75570,1,海寇劫商船｜剿灭海寇
75592,75571,1,干这活儿很淘神
75593,75572,1,满口承允
75594,75573,1,畏避风险｜畏避责任
75595,75574,1,父亲训责儿子
75596,75575,1,一应政务，均有师爷佐理。
75597,75576,1,他余勇可贾｜余勇可贾再战
75598,75577,1,敬挽逝者｜花圈上写敬挽
75599,75578,1,两撇直撅撅的黑胡子｜瞪着眼直撅撅地说了出来。
75600,75579,1,定滑轮省力｜安装定滑轮
75601,75580,1,眼浅不识金镶玉｜他眼浅，错把凤凰当野鸡。
75602,75581,1,低头暗泣
75603,75582,1,看小人儿书｜收藏小人儿书
75604,75583,1,拿腔作势讨厌｜别拿腔作势
75605,75584,1,纵虎归山后患｜不可纵虎归山
75606,75585,1,捡破烂儿也是正当劳动｜办刊物一定要注意稿件质量，不要捡破烂儿。
75607,75586,1,一唱百和热闹｜歌声一唱百和
75608,75587,1,干活别耍奸｜耍奸偷懒
75609,75588,1,这事真缠手｜缠手难办
75610,75589,1,他凶死街头｜凶死现场
75611,75590,1,月黑天赶路｜月黑天危险
75612,75591,1,有钻劲儿学习｜缺乏钻劲儿
75613,75592,1,科学种地大有奔头儿。
75614,75593,1,喝碗杏仁茶｜杏仁茶香甜
75615,75594,1,信赏必罚严明｜做到信赏必罚
75616,75595,1,云片糕松软｜吃片云片糕
75617,75596,1,人民政权安如磐石。
75618,75597,1,先意承志讨好｜善于先意承志
75619,75598,1,指标不能定得太高，要给自己留后手。
75620,75599,1,果丹皮酸甜｜爱吃果丹皮
75621,75600,1,听单弦儿｜单弦儿表演
75622,75601,1,考试吃鸭蛋｜又吃鸭蛋
75623,75602,1,爱吃零嘴｜吃零嘴坏牙
75624,75603,1,越扯越不挨边儿
75625,75604,1,挨边儿走
75626,75605,1,他80岁挨边儿了。
75627,75606,1,跑圆场基本功｜演员跑圆场
75628,75607,1,这两个字不叶韵
75629,75608,1,用去污粉刷碗｜去污粉好用
75630,75609,1,偏听幸臣，拒纳诤言。
75631,75610,1,湘方言难懂｜说湘方言
75632,75611,1,提保险灯夜行｜保险灯防风雨
75633,75612,1,拜官封爵｜新科拜官
75634,75613,1,没有人说，我就先来打头炮吧!
75635,75614,1,顶门杠很粗｜改革遇顶门杠
75636,75615,1,他掌灶三十年｜掌灶手艺高
75637,75616,1,公司窝里反｜避免窝里反
75638,75617,1,秕谷喂鸡｜筛出秕谷
75639,75618,1,描红模子｜红模子练字
75640,75619,1,飞递紧急公文｜快马飞递
75641,75620,1,惨毒的刑罚
75642,75621,1,姘夫被抓｜姘夫逃跑了
75643,75622,1,债主像催命鬼｜催命鬼逼债
75644,75623,1,秽闻远扬｜传出秽闻
75645,75624,1,这出戏很叫座儿
75646,75625,1,执宫扇纳凉｜团扇叫宫扇
75647,75626,1,皇帝仪仗用宫扇｜宫扇开道
75648,75627,1,宽旷的操场
75649,75628,1,这几年，他突然玩儿票搞起了文艺创作。
75650,75629,1,他爱玩儿票｜玩儿票过瘾
75651,75630,1,搭建彩牌楼｜彩牌楼喜庆
75652,75631,1,这首俚歌在民间广为流传｜老人哼唱着古老的俚歌
75653,75632,1,话剧《雷雨》中的不少情节是由暗场处理的。
75654,75633,1,任用君子，黜退小人。
75655,75634,1,顾恋家乡的亲人
75656,75635,1,碴口很新，可见是刚刚折断的。
75657,75636,1,他背着背篼上山采药｜背篼里装满了新鲜竹笋
75658,75637,1,荡除陈规陋习
75659,75638,1,这出闹戏逗得观众哈哈大笑｜闹戏用幽默讽刺社会现象
75660,75639,1,年轻人喜欢扮酷吸引目光｜他戴着墨镜扮酷
75661,75640,1,蓄志改革
75662,75641,1,蓄志高远
75663,75642,1,大家一铆劲儿就把洞口撬开了
75664,75643,1,个子矮的排在后尾儿。
75665,75644,1,小船在水面上轻悠悠地漂荡。
75666,75645,1,夜风中飘来轻悠悠的琴声。
75667,75646,1,那个酒吧是个是非窝｜她远离是非窝
75668,75647,1,宝宝穿着连脚裤很暖和｜连脚裤适合婴儿穿
75669,75648,1,这份文件需要呈阅领导｜他把报告呈阅上级
75670,75649,1,婉言规诫
75671,75650,1,他剃了个秃瓢儿｜夏天秃瓢儿很凉快
75672,75651,1,这本画帖是学画必备｜他临摹画帖进步很快
75673,75652,1,孩子们互相撩逗着，嬉戏着。
75674,75653,1,她穿着筒裤很时尚｜筒裤适合各种体型
75675,75654,1,这些铺衬可以用来打补丁｜她用铺衬做鞋底
75676,75655,1,有了次要人物的铺衬，主人公的形象更加突出。
75677,75656,1,他用房子抵账｜货物被用来抵账
75678,75657,1,他后悔签合同想要悔约｜单方面悔约要赔偿
75679,75658,1,椰蓉月饼
75680,75659,1,青箬笠，绿蓑衣
75681,75660,1,他不该戏侮同学｜戏侮他人是不道德的
75682,75661,1,鸡蛋在运输过程中伤耗太大｜减少伤耗
75683,75662,1,捕拿凶犯
75684,75663,1,周末你去值班，过两天给你补假。
75685,75664,1,走得太急，回来再补假。
75686,75665,1,头发往上拢着，绾了个髻子。
75687,75666,1,奋斗终生，未曾息肩。
75688,75667,1,发邪财
75689,75668,1,佃客向地主交租｜这些佃客生活困苦
75690,75669,1,他因失误被贬职｜贬职后他更加努力
75691,75670,1,谗害好人｜岳飞遭秦桧谗害
75692,75671,1,牛奶有股奶腥味｜婴儿身上带着奶腥
75693,75672,1,给宝宝喂奶糕｜奶糕营养很丰富
75694,75673,1,群众向英雄献旗｜他们献旗表示感谢
75695,75674,1,这个孩子天生缺嘴｜缺嘴可以通过手术矫正
75696,75675,1,伙食不好，孩子缺嘴得厉害。
75697,75676,1,陈请批准
75698,75677,1,华山险峭庐山秀
75699,75678,1,奶奶在吆呼我呢｜午休时间，你瞎吆呼什么!
75700,75679,1,汗脚需要勤换袜子｜他是汗脚很烦恼
75701,75680,1,夷灭九族
75702,75681,1,床帷遮挡了光线｜她拉开床帷起床
75703,75682,1,床帷之事不宜外传｜他们床帷不谐
75704,75683,1,这个人态度刁横｜刁横的人不受欢迎
75705,75684,1,这些笨活儿需要体力｜他不怕干笨活儿
75706,75685,1,这幅画看起来很爽目｜新装修的房间很爽目
75707,75686,1,她生性婉顺
75708,75687,1,他骑马找马真可笑｜找工作别骑马找马
75709,75688,1,他没家没业很自由｜没家没业四处漂泊
75710,75689,1,暴戾恣睢的统治者｜他暴戾恣睢欺压百姓
75711,75690,1,他自我作古开创先河｜艺术需要自我作古
75712,75691,1,军队追奔逐北大获全胜｜他们追奔逐北扩大战果
75713,75692,1,古人穴居野处｜原始人穴居野处
75714,75693,1,她羞人答答地低下头｜这话说得羞人答答
75715,75694,1,他见危授命挺身而出｜见危授命是英雄本色
75716,75695,1,这个故事怪诞不经｜他的想法怪诞不经
75717,75696,1,他至今还在打光棍儿｜打光棍儿也很自在
75718,75697,1,这个理由生编硬造｜不要生编硬造事实
75719,75698,1,他的文章不蔓不枝｜说话要不蔓不枝
75720,75699,1,他们穿连裆裤骗人｜这两人穿连裆裤
75721,75700,1,呜噜呜噜半天，也不知道他说的是什么。
75722,75701,1,谁都有吹灯拔蜡的那一天。
75723,75702,1,他粗手笨脚打碎碗｜粗手笨脚学不会
75724,75703,1,挑个好天儿，咱们去郊游吧。
75725,75704,1,早餐吃了锅贴儿｜锅贴儿馅料很足
75726,75705,1,你别逗趣儿了，人家正着急着呢!
75727,75706,1,有话好好说，别顶牛儿。
75728,75707,1,松鼠在吃松塔儿｜地上落满松塔儿
75729,75708,1,班长在派活儿｜派活儿要公平合理
75730,75709,1,夹板气不好受啊!
75731,75710,1,摸黑儿行军
75732,75711,1,他出份子参加婚礼｜出份子是传统习俗
75733,75712,1,小王结婚，全科的人出份子送给他一幅油画。
75734,75713,1,按照财务制度，这种开支不能走账。
75735,75714,1,这件衣服是蟹青色｜蟹青色很特别
75736,75715,1,亲友前来悼唁｜悼唁逝者表达哀思
75737,75716,1,朋友来为他仗胆｜喝酒可以仗胆
75738,75717,1,这件事总让他挂累着｜心里又多了一份挂累。
75739,75718,1,不可挂累无辜
75740,75719,1,门上兽环很精美｜他敲响兽环
75741,75720,1,他滑头滑脑不可信｜滑头滑脑的人难交心
75742,75721,1,点燃药捻子放炮｜药捻子冒着火花
75743,75722,1,医生用药捻子治疗｜药捻子帮助伤口愈合
75744,75723,1,肉末儿炒菜很香｜用肉末儿做馅料
75745,75724,1,老实呆会儿吧，别在这儿诈尸了!
75746,75725,1,传说尸体会诈尸｜他吓得以为诈尸
75747,75726,1,王老师上课从不拖堂。
75748,75727,1,大人说话时，小孩子不要抢嘴。
75749,75728,1,赶走抢嘴的鸡
75750,75729,1,正值妙年｜青春妙年
75751,75730,1,篾篓装着水果｜他用篾篓装鱼
75752,75731,1,园陵气势宏伟｜参观皇家园陵
75753,75732,1,掌鞭赶着牛车｜老掌鞭经验丰富
75754,75733,1,瘠瘦的身影｜瘠瘦的面颊
75755,75734,1,这里土地瘠瘦，干旱少雨。
75756,75735,1,她弱不胜衣很娇弱｜病后他弱不胜衣
75757,75736,1,他身边有个智囊团，为他摇鹅毛扇。
75758,75737,1,他如涸辙之鲋急需帮助｜涸辙之鲋盼甘霖
75759,75738,1,不要对朋友投井下石｜投井下石真可耻
75760,75739,1,这孩子是个小大人儿｜小大人儿说话真逗
75761,75740,1,炒豆角儿很好吃｜豆角儿很新鲜
75762,75741,1,豆瓣儿做酱很香｜黄豆分成豆瓣儿
75763,75742,1,宝宝戴着围嘴儿｜围嘴儿防止弄脏衣服
75764,75743,1,膨体纱毛衣很暖和｜膨体纱手感柔软
75765,75744,1,兼听则明，偏信则暗是重要原则｜领导者要记住兼听则明，偏信则暗
75766,75745,1,让本主儿谈谈事件的原委。
75767,75746,1,失物各归本主儿｜汽车本主儿已同意转让。
75768,75747,1,他戴着蛤蟆镜很酷｜蛤蟆镜是时尚单品
75769,75748,1,她身条儿很匀称｜跳舞要有好身条儿
75770,75749,1,做生意不下本儿可不行。
75771,75750,1,派力司西装很挺括｜派力司适合夏天穿
75772,75751,1,那家联合诊所早就散摊子了。（也说散摊儿。）
75773,75752,1,用水舀子舀水｜水舀子很实用
75774,75753,1,要防范肘腋之患｜肘腋之患最危险
75775,75754,1,这是鹊巢鸠占的行为｜他鹊巢鸠占很无耻
75776,75755,1,她穿着高跟儿鞋｜高跟儿鞋很漂亮
75777,75756,1,外面下毛毛雨
75778,75757,1,今天给大家下毛毛雨，后天再正式动员。
75779,75758,1,他为此事很窝气｜窝气影响健康
75780,75759,1,木匠用锛子刨木｜锛子是传统工具
75781,75760,1,笃爱文学
75782,75761,1,他佯言有病，其实是逃避开会。
75783,75762,1,遵守条条杠杠｜条条杠杠要明确
75784,75763,1,簸箩里装着粮食｜用簸箩筛米
75785,75764,1,每个人的斗箕都不同｜看斗箕识人
75786,75765,1,她去发廊焗油｜焗油让头发更亮
75787,75766,1,按合同索酬
75788,75767,1,刺溜一下从旁边滑过去了。
75789,75768,1,刺溜了个跟头
75790,75769,1,睹物伤情泪流满面｜睹物伤情思念故人
75791,75770,1,他不容置喙很专制｜领导不容置喙
75792,75771,1,疾风劲草见真情｜他是疾风劲草
75793,75772,1,这只是癣疥之疾｜癣疥之疾无大碍
75794,75773,1,炉瓦需要更换｜炉瓦保护炉膛
75795,75774,1,匡济天下是理想｜他立志匡济苍生
75796,75775,1,商店月底要盘货｜盘货很费时间
75797,75776,1,用汆子烧水很快｜汆子是老式用具
75798,75777,1,他潜返回家乡｜潜返很危险
75799,75778,1,谗佞之徒
75800,75779,1,翘企已久
75801,75780,1,骁悍的战将
75802,75781,1,用盖帘盖缸｜盖帘上放着饺子
75803,75782,1,土匪剽掠村庄｜剽掠财物是犯罪
75804,75783,1,这种衬衫的衬领是硬的。
75805,75784,1,衬领可以拆洗｜白色衬领很干净
75806,75785,1,用包袱皮儿打包｜包袱皮儿很实用
75807,75786,1,别相信那些马路新闻｜这不过是马路新闻
75808,75787,1,做事要全始全终｜全始全终很重要
75809,75788,1,他全始全终完成项目｜全始全终是美德
75810,75789,1,我正忙活儿呢，没时间聊天儿
75811,75790,1,这是件忙活儿，今天一定得干完
75812,75791,1,门开了一道缝儿，风吹到身上冷丝丝的。
75813,75792,1,死劲儿踢了他一脚｜死劲儿盯住他
75814,75793,1,他拼死劲儿把落水者托出水面。
75815,75794,1,伏案时间长了脖梗儿发酸｜头发盖住了脖梗儿。
75816,75795,1,冬天穿棉猴儿很暖和｜棉猴儿带帽子
75817,75796,1,闷头儿学习｜闷头儿干活儿
75818,75797,1,凡尔丁面料很挺括｜凡尔丁适合做西装
75819,75798,1,写字不要倒插笔｜倒插笔是坏习惯
75820,75799,1,这个故事用了倒插笔｜倒插笔增加悬念
75821,75800,1,不要总是翻旧账｜翻旧账伤感情
75822,75801,1,买盘儿菜很方便｜盘儿菜直接下锅
75823,75802,1,爷爷每天遛早儿锻炼身体。｜清晨遛早儿对身体好。
75824,75803,1,哪有这样的事，纯粹是瞎诌。
75825,75804,1,这些陈账早就该还清了。｜别再提那些陈账了。
75826,75805,1,如今尧天舜日，百姓安居乐业。｜尧天舜日，国泰民安。
75827,75806,1,他耳软心活，容易被人说服。｜别太耳软心活，要有主见。
