example_id,definition_id,example_sn,example_cn
20121,20105,1,他的胳膊受伤了｜她抬起胳膊打招呼
20122,20106,1,风暴即将来临｜这场风暴造成很大损失
20123,20107,1,政治风暴｜金融风暴
20124,20108,1,他做了错事不从自身找原因，却抱怨这个，抱怨那个。
20125,20109,1,只有实践才能验证所学知识是否有用。
20126,20110,1,请验证身份证件｜需要验证护照信息
20127,20111,1,大好河山
20128,20112,1,病了一场，现已大好。
20129,20113,1,高考成绩公布了｜他为高考努力复习
20130,20114,1,无偿献血｜无偿劳动
20131,20115,1,探测地下资源
20132,20116,1,探测对方的来意
20133,20117,1,成年人才可以饮酒｜他是年满18岁的成年人
20134,20118,1,"""苹果""是个名词｜名词表示事物名称"
20135,20119,1,医学名词｜满嘴都是新名词儿。
20136,20120,1,卡车运来很多货物｜这辆卡车载重十吨
20137,20121,1,我打的士去机场｜的士司机很热情
20138,20122,1,把产品尽快投放市场｜兴修水利投放了大量资金和人力。
20139,20123,1,陷入层层包围之中｜层层加码
20140,20124,1,民族风貌｜时代风貌
20141,20125,1,草原风貌
20142,20126,1,风貌不减当年
20143,20127,1,汽车发动机坏了｜这台发动机功率很大
20144,20128,1,抵制盗版音像制品
20145,20129,1,面目丑恶｜政治面目
20146,20130,1,有何面目见父老乡亲?
20147,20131,1,集成芯片｜提供系统集成服务｜集成化
20148,20132,1,《诸子集成》
20149,20133,1,照单验收
20150,20134,1,多数股指收盘前已止跌回升｜收盘价
20151,20135,1,职工象棋比赛圆满收盘。
20152,20136,1,车辆行驶，安全第一｜轮船行驶在浩荡的江面上。
20153,20137,1,暴病身亡
20154,20138,1,全校师生参加活动｜师生关系很融洽
20155,20139,1,救济灾民
20156,20140,1,中学生正在上课｜她是名优秀的中学生
20157,20141,1,丝绸被面｜丝绸衣料
20158,20142,1,便于管理｜便于安排
20159,20143,1,客机准时起飞｜这架客机可载300人
20160,20144,1,这里原先是一片荒滩，而今变成了林区。
20161,20145,1,不应歧视民工｜受到歧视
20162,20146,1,客厅布置得很温馨｜请在客厅等候
20163,20147,1,他要去西欧旅行｜西欧国家很发达
20164,20148,1,请知府老爷明鉴｜是做官当老爷，还是为人民服务?
20165,20149,1,老爷回来了｜仆人称他老爷
20166,20150,1,老爷车｜老爷机床
20167,20151,1,董事会章程
20168,20152,1,《中国共产党章程》。
20169,20153,1,王子很英俊｜童话里的王子救了公主
20170,20154,1,开办个人住房抵押贷款业务。
20171,20155,1,风云莫测｜风云突变
20172,20156,1,几家电视台联手拍摄一部大型电视剧。
20173,20157,1,国际贸易发展迅速｜他从事国际贸易工作
20174,20158,1,食物中毒｜煤气中毒
20175,20159,1,痴迷邪教，中毒甚深。
20176,20160,1,他正在努力再就业｜政府帮助失业者再就业
20177,20161,1,销毁罪证｜销毁材料
20178,20162,1,节省原料｜节省财力
20179,20163,1,爷爷花钱一向很节省。
20180,20164,1,从提高素质入手
20181,20165,1,举世关注｜取得举世公认的成就｜举世闻名｜举世无双
20182,20166,1,新校长登台亮相
20183,20167,1,大家的意见都说了，就等你亮相了。
20184,20168,1,演员亮相舞台｜他在台上亮相很精彩
20185,20169,1,反动政权被推翻了｜推翻旧社会
20186,20170,1,推翻成说｜口供被推翻了
20187,20171,1,推翻了桌子
20188,20172,1,客流量｜车流量
20189,20173,1,河水流量很大｜网络流量用完了
20190,20174,1,巷子很曲折｜曲曲折折的小溪
