rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
10015,1,眼珠,yǎnzhū,,,名,【眼球】视觉器官的主体部分。人的眼球呈球状，藏在眼眶内，前面凸出，外部由角膜、巩膜、脉络膜、视网膜等薄膜构成，内部有水状液、晶状体和玻璃体，前面中央有一个圆形的瞳孔。俗称眼珠子,
10016,1,娘子,niángzǐ,,,名,旧时对中青年已婚女子的尊称（多见于早期白话）,
10092,1,注释,zhùshì,,,动,【注解】用浅近的文字解释艰深的词句,
10092,2,注释,zhùshì,,,名,【注解】解释词句的文字,
10133,1,大洲,dàzhōu,,,名,【洲】大陆及其附属岛屿的统称。地球上有七大洲，即亚洲、欧洲、非洲、北美洲、南美洲、大洋洲、南极洲,
10227,1,小汽车,xiǎoqìchē,,,名,【小轿车】供人乘坐、有沙发式座位的小型汽车,
10316,1,嫂子,sǎozi,,,名,【嫂】哥哥的妻子,
10349,1,莲花,liánhuā,,,名,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,
10362,1,半晌,bànshǎng,,,名,【半天】以正午为界划分出的半个白天,前半晌（上午）
10362,2,半晌,bànshǎng,,,名,【半天】指较长的一段时间（带有夸张意味）,等了半晌，车还没来。
10423,2,门子,ménzi,,,名,【门路】特指投机取巧、以达到个人目的的途径,走门子｜托门子
10518,1,额头,étóu,,,名,【额】人的头发以下眉毛以上的部位；某些动物头部大致与此相当的部位。通称额头。俗称脑门儿、脑门子。的通称,
10577,2,口吻,kǒuwěn,,,名,【口气】说话时表示出的意向或感情色彩,傲慢的口吻｜他用商量的口吻提了几个问题。
10765,1,兵器,bīngqì,,,名,【武器】直接用于杀伤敌人或破坏敌人攻防设施的器械、装备,十八般兵器样样精通。
10774,2,灭火,mièhuǒ,,,动,【熄火】发动机停止运转,
10854,1,行道,xíngdào,,,名,【道路】供人或车马通行的带状地面,行道两旁有成行（háng）的槐树。
10950,1,南边,nánbian,,,名,【南面】往南的某一位置；靠南的一面,
11271,1,收成,shōucheng,,,动,【收获】收取成熟的农作物,这块地每亩可以收成水稻400公斤。
11289,1,袋子,dàizi,,,名,【口袋】用布或皮革、塑料等制成的装东西的用具,
11411,3,日月,rìyuè,,,名,【日子】指生活,
11417,1,照射,zhàoshè,,,动,【照】光线射到物体上,阳光照射大地
11473,1,星球,xīngqiú,,,名,【星】天文学上泛指宇宙间能发光或反射光的天体，包括太阳、月亮、地球等,
11519,2,阴暗,yīn'àn,,,形,【阴沉】比喻表情忧郁沉重,
11549,2,不值得,bùzhíde,,,,【不值】泛指没有多少价值或意义,
11683,2,门下,ménxià,,,名,【门客】门下客；食客。即寄食在贵族豪门家里并为他们效劳的人。如毛遂是战国时赵国公子平原君赵胜的门客,
11727,1,噪音,zàoyīn,,,名,【噪声】物理学上指不同频率和不同强度的声音无规律的组合。如机器噪声的旧称,
11727,2,噪音,zàoyīn,,,名,【噪声】泛指嘈杂刺耳的声音,
11789,1,租用,zūyòng,,,动,【租】以交付租金和按期归还为条件，使用别人的土地、房屋或实物等,
11801,1,贪婪,tānlán,,,形,【贪心】形容非分地贪求,贪婪成性
11855,1,了得,liǎodé,,,形,【了不得】不寻常；很突出（多见于近代汉语）,他的辩才十分了得。
11855,2,了得,liǎodé,,,形,【了不得】表示情况或后果严重（多用于反问句末尾，强调语意的严重）,要是被毒蛇咬伤，那还了得!
11898,1,儿媳,érxí,,,名,【媳妇】儿子的妻子,
11941,2,活生生,huóshēngshēng,,,副,【活活】表示在活的状态下（遭受某种不幸）,被活生生地残杀了。
11944,1,闪耀,shǎnyào,,,动,【闪烁】亮光忽明忽暗，晃动不定,星光闪耀
11972,2,主演,zhǔyǎn,,,名,【主角】戏剧、电影等中的主要角色；扮演主要角色的演员,他是这部电影的主演。
11994,1,浸泡,jìnpào,,,动,【浸】泡（在液体里）,浸泡蚕豆｜浸泡药材
12009,1,胸膛,xiōngtáng,,,名,【胸】人或某些动物躯干的一部分，在颈与腹之间,仇恨满胸膛
12049,1,讲演,jiǎngyǎn,,,动,【演讲】向听众讲述某方面的知识或对某一问题的见解,
12049,2,讲演,jiǎngyǎn,,,名,【演讲】指演讲的内容,
12142,1,催促,cuīcù,,,动,【催】叫人赶快去做（某事）,
12146,1,深邃,shēnsuì,,,形,【深】从水面到水底的距离大；泛指从地面往下或从外到里的距离大（跟“浅”相对）；深远,溶洞深邃
12228,1,金子,jīnzi,,,名,【金】金属元素，符号Au。深黄色，有光泽，延展性强，化学性质稳定。主要用于制造货币、装饰品等。通称金子或黄金的通称,
12325,3,口音,kǒuyīn,,,名,【口气】说话时表示出的意向或感情色彩,听口音，她好像不太赞成这么做。
12602,1,比拟,bǐnǐ,,,动,【比较】把两种或几种同类事物加以对照以辨别其异同、高下,改编本无法跟原著相比拟。
12653,1,歼灭,jiānmiè,,,动,【消灭】使不存在,歼灭入侵之敌
12710,1,册子,cèzi,,,名,【本子】用许多纸装订成的册子,
12718,2,功力,gōnglì,,,名,【功夫】本领，技能；特指武术方面的本领、技能,
12724,2,编造,biānzào,,,动,【编】故意把非事实说成事实,编造理由，欺骗群众。
12926,2,堂上,tángshàng,,,名,【高堂】借指父母,
13083,1,芙蓉,fúróng,,,名,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,清水出芙蓉
13130,2,原作,yuánzuò,,,名,【原著】著作的原本；翻译、改编、缩写等所依据的著作,
13516,1,关口,guānkǒu,,,名,【关】在险要地方或边境出入口设立的守卫处所,山海关是个重要关口。
13674,1,大伙儿,dàhuǒr,,,代,【大家】称某个范围内所有的人。可放在复数人称代词之后，表示复指,
13762,1,机理,jīlǐ,,,名,【机制】机器的构造和工作原理,
13770,1,忍心,rěnxīn,,,动,【忍】能硬着心肠做情理上不该做的事,不忍心丢下工作不管。
14171,1,情势,qíngshì,,,名,事情的现实状况与发展趋势；【形势】情况；局势,为情势所逼
14248,1,甚至于,shènzhìyú,,,副,【甚至】强调突出的事例，后面常与“都”、“也”配合,
14248,2,甚至于,shènzhìyú,,,,连【甚至】连用在几个并列词语的最后一项之前，表示突出强调这一项,
14278,1,荷花,héhuā,,,名,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,
14447,1,着落,zhuóluò,,,名,【下落】人或物的去处；去向,失散多年的妹妹终于有了着落。
14447,2,着落,zhuóluò,,,名,归宿；【依靠】可以仰仗、凭借的人或事物。,孤寡老人进了敬老院，从此有了着落。
14671,2,吞噬,tūnshì,,,动,【吞没】侵吞；私占,
