rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
55200,1,尘俗,chénsú,,,名,【世俗】指社会上的一般习俗,
55480,1,手底下,shǒudǐxia,,,名,【手下】管辖下；领导下,他手底下的人都很精干。
55480,2,手底下,shǒudǐxia,,,名,【手头】手边；手里,
55501,2,翻砂,fānshā,,,名,【铸工】铸造器物工件的工种,
55675,1,断乎,duànhū,,,副,【断然】表示不容怀疑，没有回旋余地，相当于“绝对”（多用于否定）,不经过多年苦读，断乎达不到这种水平。
55744,1,死性,sǐxing,,,形,【死板】刻板；不灵活,这个人太死性
55857,2,兜底,dōudǐ,,,动,【保底】保证所定数额的最下限,政府要为义务教育兜底。
55926,1,锯子,jùzi,,,名,【锯】剖开或截断物体的工具，主要部分是具有许多尖齿的薄钢片。,
56023,1,差数,chāshù,,,名,【差】甲数减去乙数所得的数，如8减5的差是3,
56077,1,终岁,zhōngsuì,,,名,【终年】整年；一年到头,终岁奔波
56221,1,奢谈,shētán,,,动,【侈谈】不切实际地夸大地谈论,
56238,1,垛子,duòzi,,,名,【垛】堆成的堆儿,
56413,1,床榻,chuángtà,,,名,【床】供人睡卧的家具,
56618,2,眼见得,yǎnjiànde,,,副,【眼见】马上；眼看,眼见得荒山就要变绿了。
56747,2,火网,huǒwǎng,,,名,【火墙】由大片烈火形成的障碍,
56819,1,小崽子,xiǎozǎizi,,,名,【崽】幼小的动物,
57273,2,爽气,shuǎngqì,,,形,【爽快】说话痛快；办事利索,办事不爽气
57295,1,夭亡,yāowáng,,,动,【夭折】短命早死；未成年而死,
57371,1,死力,sǐlì,,,名,【死劲儿】所能使出的最大力量,
57371,2,死力,sǐlì,,,副,【死劲儿】使出最大力量地；集中全部注意力地,
57406,1,怒潮,nùcháo,,,名,【涌潮】指这种高耸凶猛的潮头。我国钱塘江口的涌潮、巴西亚马孙河口的涌潮著称于世,
57440,2,马掌,mǎzhǎng,,,名,【马蹄铁】钉在马、驴、骡蹄子下面的U字形铁，以防牲口脚掌磨损。通称马掌的通称,
57521,2,浸没,jìnmò,,,动,【沉浸】处在某种气氛或状态中,山村浸没在丰收的喜悦之中。
57781,2,冤孽,yuānniè,,,名,【冤家】对所爱的人的昵称；泛指似恨实爱、给自己带来烦恼又难以割舍的人,小冤孽
57875,2,冒头,màotóu,,,动,【出头】放在整数之后，表示略有超出,他二十刚冒头
57946,1,茬子,cházi,,,名,【茬】庄稼收割后留在地面上的残茎和根,
58101,2,花枪,huāqiāng,,,名,【花招】比喻骗人的奸猾狡诈的手段,不要耍花枪
58150,1,捏合,niēhé,,,动,【捏】使合起来；撮合,
58464,1,电门,diànmén,,,名,【开关】用来接通或切断电路的器件的通称,
58649,3,挂红,guàhóng,,,动,【挂彩】指作战负伤流血,
58690,2,配搭,pèidā,,,动,【搭配】按照一定标准或要求分配组合,原料要合理配搭
58692,1,暗房,ànfáng,,,名,【暗室】有遮光设备的房间,
58720,2,字汇,zìhuì,,,名,【词汇】一种语言里所使用的词和固定短语的总汇，如现代汉语词汇；也指词汇的一个特定部分，如基本词汇、科技词汇；还可指一个人或一部作品所使用的词语的总汇，如老舍的词汇、《红楼梦》的词汇,
58891,2,发蒙,fāméng,,,动,【启蒙】向初学者传授入门的基本知识或技能,
59124,1,洗濯,xǐzhuó,,,动,【洗】用水或其他溶剂除掉物体上的污垢,
59390,1,磅秤,bàngchèng,,,名,【台秤】用金属制成，有固定的承重底座作为放置被称物的一种秤。因最初以磅为计量单位，故称,
59409,1,被罩,bèizhào,,,名,【被套】套在被子外面，便于拆洗的套子,
59506,1,灯草,dēngcǎo,,,名,【芯】灯芯草茎中的髓，白色，可以放在油中点燃照明。通称灯草。,
59568,1,烟卷儿,yānjuǎnr,,,名,【卷烟】卷成细杆状或喇叭状的烟，包括香烟、雪茄。俗称烟卷儿的俗称,
59703,1,绝户,juéhu,,,动,【绝后】没有后代,
59901,1,地脚,dìjiǎo,,,名,【地头】书页下端的空白处,
