rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
45158,1,咂嘴,zāzuǐ,,,动,【咂】用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等,观看儿童杂技表演，不时有人咂嘴赞叹。
45369,1,吞吃,tūnchī,,,动,【吞】不经咀嚼或细嚼，整个地往下咽,蛇吞吃老鼠
45369,2,吞吃,tūnchī,,,动,【吞没】侵吞；私占,吞吃粮款
45540,1,纬线,wěixiàn,,,名,【纬】纺织物横向的纱线（跟“经”相区别）,
45540,2,纬线,wěixiàn,,,名,【纬】地理学上假想的沿地球表面跟赤道平行的线，赤道以北的称北纬线，以南的称南纬线（跟“经线”相区别）,
45598,1,腻味,nìwei,,,形,【腻烦】因长时间接触而感到厌烦,
45638,2,卡子,qiǎzi,,,名,设在交通要道或地形险隘处的岗哨或检查站,
45828,1,小产,xiǎochǎn,,,动,【流产】妊娠不足七个月的胎儿，自然地或用人工方法使其从子宫排出。前者叫自然流产，后者叫人工流产,
46219,1,成服,chéngfú,,,名,【成衣】缝制好了供出售的衣服,
46221,1,密告,mìgào,,,动,【密报】秘密地向上级或有关部门报告,密告有关部门
46411,1,绝然,juérán,,,副,【绝对】表示坚决肯定，相当于“完全”、“一定”,两者绝然不同
46984,1,渣子,zhāzi,,,名,【渣】碎屑,玻璃渣子
47242,1,活结,huójié,,,名,一下就能解开的结子（跟“死结”相区别）,
47328,3,暖房,nuǎnfáng,,,名,【温室】供冬季栽培不耐寒植物的房子，有防寒、加温、透光等设备,暖房里种的菜，价格要高些。
47363,1,莲蓬,liánpeng,,,名,【莲房】莲花开过后的花托，倒圆锥形，有许多小孔，孔内包裹着莲子。各孔相隔如房，故称,
47420,1,知交,zhījiāo,,,名,【知己】知己的人,
47452,1,指印,zhǐyìn,,,名,【指纹】指纹的痕迹。,
47480,1,凌迟,língchí,,,动,【剐】分解人的肢体，古代一种酷刑,
47582,1,龙门阵,lóngménzhèn,,,名,【闲话】无关紧要的话；正题之外的话；故事（常跟“摆”连用）,家乡的龙门阵摆不完｜科幻龙门阵
47632,1,挂账,guàzhàng,,,动,【赊账】卖方把应收的货款记在账上，买方延期付款,
47662,1,洋流,yángliú,,,名,【海流】海洋中沿着一定方向涌流的水,
47708,2,数说,shǔshuō,,,动,【数落】〈口〉列举过失加以指责,
47724,1,回文,huíwén,,,名,【回环】修辞手法，通过词语的循环往复使用，表达两种事物相互制约或彼此依存的关系。如“人人为我，我为人人”,
47812,1,汗液,hànyè,,,名,【汗】人和某些动物从皮肤表面排出的液体,分泌汗液
47926,1,扒皮,bāpí,,,动,【剥（bāo）皮】去掉外皮,扒皮剜心｜扒下一层皮
48073,1,行政拘留,xíngzhèng jūliú,,,,【拘留】指行政拘留。我国对违犯治安管理的人予以短期关押的一种处罚。拘留期限为15日以下,
48203,2,插口,chākǒu,,,动,【插话】在别人说话过程中插进去说,
48229,1,豁口,huōkǒu,,,名,【缺口】物体缺掉一块的地方,城墙豁口
48292,1,经线,jīngxiàn,,,名,纺织物纵向的纱线（跟“纬”相区别）,
48292,2,经线,jīngxiàn,,,名,地理学上假想的通过地球南北极与赤道成直角的线，在本初子午线以东的称东经，以西的称西经。,
48306,2,前奏曲,qiánzòuqǔ,,,名,【前奏】比喻事情发生或事物出现的先声,
48848,2,乌金,wūjīn,,,名,中医指【墨】写字、绘画等用的黑色块状颜料。传统的墨多用松烟或煤烟制成；也指用墨研成的汁。,
48876,2,真确,zhēnquè,,,形,【真切】清楚确切,看得真确
48981,1,扎眼,zhāyǎn,,,形,【刺眼】不顺眼；使人看了不舒服；过于惹人注目（多含贬义）,她的穿着太扎眼了。
49007,1,正途,zhèngtú,,,名,【正路】为人处事的正当途径,
49409,1,果核,guǒhé,,,名,【核】果实中心包含果仁的坚硬部分,
49577,2,支应,zhīyìng,,,动,【应付】采取办法或措施对付（人或事）,你们走吧，有事我支应｜支应差事
49654,2,频度,píndù,,,名,【频率】在一定时间内某种情况发生或事物出现的次数,
49737,2,四不像,sìbùxiàng,,,名,【驯鹿】鹿的一种。雌雄都有角，角长，分成许多枝杈，蹄宽而大，尾白色，极短。善游泳，性温和。以地衣、谷类和草类等为食。俗称四不像的俗称,
49848,2,偏巧,piānqiǎo,,,副,【偏偏】表示实际情况跟客观需要或主观愿望不一致,我去向他辞行，偏巧他出去了。
49890,1,脚丫子,jiǎoyāzi,,,名,【脚】人和某些动物腿的最下端接触地面的部分，用以行走,
49921,1,合家欢,héjiāhuān,,,名,【全家福】指一个家庭全体成员合拍的相片,
49927,2,拖带,tuōdài,,,动,【拖】牵累；牵制,
49950,1,抄近儿,chāojìnr,,,动,【抄道】走近路,
49960,2,概略,gàilüè,,,形,【大概】区别不很准确或不很详尽的,概略叙述
