rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
40022,1,白字,báizì,,,名,【别字】把甲字错读成或错写成乙字，乙字叫别字。如把“性别”写成“姓别”是写别字，把“晌午”读成“响午”是读别字,
40232,2,挑子,tiāozi,,,量,【挑】用于成挑儿的东西,挑着一挑子白菜
40353,2,气孔,qìkǒng,,,名,【气门】陆栖节肢动物呼吸器官与外界相通的孔道，分布在身体表面，是空气的进出口。如蝗虫腹部的气门共有八对,
40366,1,顺道,shùndào,,,副,【顺路】表示顺着要去某处的路线（到另一处去）,
40366,2,顺道,shùndào,,,形,【顺路】不绕道；方便,
40513,1,土炕,tǔkàng,,,名,【炕】我国北方农村睡觉用的土台，用土坯等砌成，内有烟道，可以烧火取暖,
40567,2,杠子,gàngzi,,,名,【杠】体操运动的器械,
40567,3,杠子,gàngzi,,,名,【杠杠】阅读或批改文章时画的粗直线,
40698,1,弹子,dànzi,,,名,【弹】用弹弓弹（tán）射的小丸,
40896,1,答允,dāyǔn,,,动,【答应】允许；同意,
40910,1,泥淖,nínào,,,名,【泥坑】烂泥淤积的低洼处,
40912,1,肘子,zhǒuzi,,,名,〈口〉【肘】上臂与下臂交接处可以弯曲的部位,
40912,2,肘子,zhǒuzi,,,名,【肘】作为食品的猪腿上部,
40959,2,腥气,xīngqi,,,形,【腥】有腥气的,
41084,1,贞节,zhēnjié,,,名,【贞操】坚贞的节操,保持革命者的贞节。
41084,2,贞节,zhēnjié,,,名,【贞操】女子的节操,贞节烈女｜贞节牌坊
41119,1,冰凌,bīnglíng,,,名,【冰】水在0℃或0℃以下凝结成的固体,
41207,1,门径,ménjìng,,,名,【门路】解决问题的途径或诀窍,找到了治学的门径。
41245,1,依傍,yībàng,,,动,【依】依赖；依靠,母女相互依傍
41269,1,白描,báimiáo,,,名,【素描】文学上指简洁朴素、不加渲染的描写方法,
41621,1,数目字,shùmùzì,,,名,【数字】表示数目的字。汉字的数字有小写和大写两种。小写为一二三四五六七八九十百千；大写为零壹贰叁肆伍陆柒捌玖拾佰仟。万、亿等通用于大小写,
41719,1,米线,mǐxiàn,,,名,【米粉】大米加水磨成浆，经过加工制成的条状食品,炒米线
41805,2,框子,kuàngzi,,,名,【框框】比喻事物原有的格式、规矩或限定的范围,画框子，定调子
41857,1,苏铁,sūtiě,,,名,【铁树】苏铁的通称。常绿乔木，叶集生茎顶，大而坚，羽状分裂；花顶生，雌雄异株，不常开；种子呈核果状，朱红色。叶子可以做药材的学名,
42127,1,新闻纸,xīnwénzhǐ,,,名,【报纸】一种通常用来印刷书报的普通白纸,
42139,1,康健,kāngjiàn,,,形,【健康】（人）生理机能和心理状况处于完好状态，没有缺陷和疾病,老人依然康健
42145,2,冒尖,màojiān,,,动,【出头】放在整数之后，表示略有超出,他三十刚冒尖
42145,4,冒尖,màojiān,,,动,【冒头】出现苗头,坏风气一冒尖就应立刻刹住。
42246,1,洗牌,xǐpái,,,动,【洗】玩牌类游戏时把牌打乱后再重新整理,
42254,1,怎奈,zěnnài,,,动,【无奈】无可奈何；没有办法,怎奈我何?
42254,2,怎奈,zěnnài,,,,连【无奈】连用在转折句的开头，表示由于某种原因而造成前文所说的愿望、意图等没有实现，有惋惜意味,设想虽好，怎奈力不从心。
42352,1,子午线,zǐwǔxiàn,,,名,【经线】地理学上假想的通过地球南北极与赤道成直角的线，在本初子午线以东的称东经，以西的称西经。,
42368,1,圆舞曲,yuánwǔqǔ,,,名,【华尔兹】一种起源于奥地利的民间舞曲，节奏明快，旋律流畅,
42459,1,譬喻,pìyù,,,动,【比喻】打比方,
42469,2,救生圈,jiùshēngquān,,,名,【橡皮圈】供练习游泳用的救生圈，用橡胶布制成，形如轮胎，充气后可以浮在水上,
42707,1,腕子,wànzi,,,名,【腕】人的手掌跟前臂之间或脚跟小腿之间相连接的可以活动的部分,
43049,1,嗔怪,chēnguài,,,动,【嗔】责怪；埋怨,老王嗔怪我没及时把情况告诉他。
43164,1,表亲,biǎoqīn,,,名,跟祖父、父亲的姐妹的子女的亲戚关系，或跟祖母、母亲的兄弟姐妹的子女的亲戚关系。,
43316,2,除却,chúquè,,,,介【除了】引进不包括在下文所说范围之内的内容，表示排除在外，常跟“都”、“全”等配合使用,除却打法上的漏洞外，心态不佳是更大的问题。
43395,1,错开,cuòkāi,,,动,避开，使不碰上或不冲突。,
43514,1,拐子,guǎizi,,,名,【拐】特指下肢患病或伤残的人拄在腋下帮助走路的棍子，上端有横木。,
43665,2,保准,bǎozhǔn,,,动,【保证】担保一定做到,您放心，这事我保准办好。
44100,1,瓦匠,wǎjiang,,,名,【瓦工】从事瓦工工作的工人,
44507,1,田亩,tiánmǔ,,,名,【田地】耕地,
44704,1,涟涟,liánlián,,,形,【涟】形容泪流不止的样子,
44883,1,剪接,jiǎnjiē,,,动,【剪辑】把拍摄完毕的镜头按创作构思的要求进行选择、剪裁、整理、组接、编排成结构完整的影片或电视片,
44906,1,皱褶,zhòuzhě,,,名,【褶皱】皱纹,
