rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
70053,2,田垄,tiánlǒng,,,名,【垄】在耕地上培起的用来种植农作物的土埂,
70151,1,河南坠子,hénán zhuìzi,,,,【坠子】一种曲艺，流行于河南一带。主要用坠琴伴奏，故称。通称河南坠子的通称,
70218,1,狗尾草,gǒuwěicǎo,,,名,【莠】一年生草本植物，形状像禾，圆锥形花序密集成圆柱形，像狗尾，是常见的田间杂草。俗称狗尾草的俗称,
70420,1,戳子,chuōzi,,,名,【戳】〈口〉图章,
70501,1,犁杖,lízhàng,,,名,【犁】耕田的农具，用人力、畜力或机器牵引,
70581,1,白报纸,báibàozhǐ,,,名,【报纸】一种通常用来印刷书报的普通白纸,
70882,1,坎子,kǎnzi,,,名,【坎】田间高出地面的土埂,
71116,1,奢想,shēxiǎng,,,动,【奢望】过分地希望,
71116,2,奢想,shēxiǎng,,,名,【奢望】过分的希望,
71313,1,儿媳妇儿,érxífur,,,名,【媳妇】儿子的妻子,
71422,2,凑份子,còufènzi,,,,〈口〉【凑热闹】添麻烦；添乱,
71794,1,电磁污染,diàncí wūrǎn,,,,【电子污染】各种电子设备，包括空调机、彩电、卡拉OK、微波炉等，在工作时产生的电磁波，影响其他电子设备的工作和人体健康,
71877,1,谐声,xiéshēng,,,动,【谐音】字词的读音相同或相近,
71902,1,簇生,cùshēng,,,动,【丛生】（草木等）聚在一起生长,
71938,1,虚飘,xūpiāo,,,形,【飘浮】形容作风不踏实、不深入,
72125,1,絮聒,xùguō,,,动,【絮叨】啰啰唆唆地说话,他拉住我不停地絮聒。
72125,2,絮聒,xùguō,,,形,【絮叨】形容说话啰唆,奶奶也真絮聒，一件事儿说了一遍又一遍。
72552,1,打伙儿,dǎhuǒr,,,动,【搭伙】合为一伙儿；搭伴,
72849,1,浮漂,fúpiāo,,,动,【漂浮】漂,木板在水上浮漂着。
72958,1,大概其,dàgàiqí,,,名,【大概】大体情况；大致内容,
72958,2,大概其,dàgàiqí,,,形,【大概】区别不很准确或不很详尽的,
72958,3,大概其,dàgàiqí,,,副,【大概】表示估计,
73076,1,扳子,bānzi,,,名,【扳手】用来拧紧或旋松螺钉、螺母等的工具,
73518,1,顺脚,shùnjiǎo,,,副,【顺路】表示顺着要去某处的路线（到另一处去）,
73518,2,顺脚,shùnjiǎo,,,形,【顺路】不绕道；方便,
73978,1,嫡派,dípài,,,名,【嫡系】旧指家族相传的正支,
74060,1,裱褙,biǎobèi,,,动,【裱】用纸、布或丝织品把字画、古书等衬托粘贴起来，使它美观耐久,
74927,1,篷子,péngzi,,,名,【篷】用竹木、帆布等制成的遮蔽风雨的设备,
