rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
5013,1,的士,dīshì,,,名,英语 taxi 音译。【出租汽车】供人临时乘坐并按里程收取费用的汽车,
5061,1,推翻,tuīfān,,,动,【推倒】用推力使立着的人或物体倒下,推翻了桌子
5121,1,租赁,zūlìn,,,动,【租借】租用,这家公司租赁了整座写字楼。
5174,1,加之,jiāzhī,,,连,【加以】连承接前一分句，提出进一层的原因或条件,大风降温，加之暖气已停，房间里冷极了。
5177,1,传真,chuánzhēn,,,动,【写真】画人物肖像,
5206,3,手下,shǒuxià,,,名,【手头】手边；手里,
5206,4,手下,shǒuxià,,,名,【手头】指个人经济状况,
5419,2,天时,tiānshí,,,名,【气候】一个地区由纬度、地形、海拔高度、大气环流等因素相互作用所形成的气象状态的总体情况；【天气】在一定区域一定时间内阴晴、风雨、冷热等的大气状况,天时渐冷
5586,1,车子,chēzi,,,名,【车】陆地上使用的有轮子的交通运输工具,
5601,1,牌子,páizi,,,名,【牌】指某些有专门用途的板状物，多用来张贴文告、广告或作标志,
5601,2,牌子,páizi,,,名,【牌】词、曲的调子,
5601,3,牌子,páizi,,,名,【牌】企业为自己的产品所取的专用名称,
5611,1,假设,jiǎshè,,,动,【假定】姑且认为是（某种情况）,
5661,1,了不起,liǎobuqǐ,,,形,【了不得】不寻常；很突出,
5670,1,疼痛,téngtòng,,,形,【疼】伤、病等引起的极不舒服的感觉,
5772,2,确切,quèqiè,,,形,【确实】真实可信,确切的答复
5774,3,水准,shuǐzhǔn,,,名,【水平】在某一方面达到的高度,他的手艺已达到很高的水准。
5835,5,花样,huāyàng,,,名,【花招】比喻骗人的奸猾狡诈的手段,鬼花样
5898,1,骨头,gǔtou,,,名,【骨】人和脊椎动物体内起支撑身体、保护内脏作用的坚硬组织,
5898,3,骨头,gǔtou,,,名,【骨】人和脊椎动物体内起支撑身体、保护内脏作用的坚硬组织,这个人有骨头
5920,2,修理,xiūlǐ,,,动,【修剪】用剪子修整,
5979,1,忙碌,mánglù,,,形,【忙】事情多，没有空闲（跟“闲”相对）,最近非常忙碌，顾不上休息。
5979,2,忙碌,mánglù,,,动,【忙】急着去做（某事）,为这事忙碌了一天。
5991,2,叔叔,shūshu,,,名,【叔】对年纪略小于父亲的男子的尊称,
5993,3,停车,tíngchē,,,动,【停机】机器停止运转,机床停车检修
6029,1,门人,ménrén,,,名,【门生】旧时指跟从老师或前辈学习的人；弟子,
6029,2,门人,ménrén,,,名,【门客】门下客；食客。即寄食在贵族豪门家里并为他们效劳的人。如毛遂是战国时赵国公子平原君赵胜的门客,
6052,1,老虎,lǎohǔ,,,名,【虎】哺乳动物，毛淡黄色或褐色，有黑色横纹，前额有像“王”字形的斑纹。性凶猛，夜间出来捕食猪、鹿、獐、羚羊等动物，有时也伤人。通称老虎。属国家保护动物。的通称,
6142,1,电气,diànqì,,,名,【电】物质中存在的一种能，可以发光、发热、产生动力等，是一种重要能源，广泛应用于生产、生活各个方面,
6223,1,历代,lìdài,,,名,【历朝】以往各个朝代,历代诗话
6225,2,香烟,xiāngyān,,,名,【香火】旧时子孙祭祀祖先都要点燃香火，所以常用香火来借指后代子孙,
6311,1,翅膀,chìbǎng,,,名,【翅】某些动物的飞行器官。昆虫一般是两对，鸟及蝙蝠等是一对。通称翅膀的通称,
6377,1,叶子,yèzi,,,名,【叶】植物进行光合作用吸取营养的器官，通常由叶片、叶柄组成，长在茎上，大多呈片状，绿色。通称叶子。,
6381,1,偏偏,piānpiān,,,副,【偏】表示故意跟常情或别人的要求相反,让我上街，我偏偏不去。
6390,1,果真,guǒzhēn,,,副,【果然】表示实际情况与预料的相同,他果真得了冠军
6390,2,果真,guǒzhēn,,,,连【果然】连连接分句，表示假设的情况与所预料的相符合,你果真同意，那就太好了。
6405,1,负面,fùmiàn,,,名,【反面】事情、问题等的另一面,负面思考｜负面回应
6405,2,负面,fùmiàn,,,名,【反面】坏的、消极的一面（跟“正面”相区别）,不要让优势走向负面｜负面影响
6584,2,切身,qièshēn,,,副,【亲身】亲自,切身体验一下
6692,2,户口,hùkǒu,,,名,【户籍】借指属于某地区内居民的身份,暂住户口｜注销户口
6698,1,不光,bùguāng,,,副,【不仅】表示超出某一数量或范围,愿意去的不光是我一个人。
6698,2,不光,bùguāng,,,,连【不仅】连不但,他不光帮助过你，还帮助过其他许多人。
6743,2,进门,jìnmén,,,动,【入门】比喻通过初步学习找到门径,
6838,1,正经,zhèngjīng,,,名,【经典】旧指作为典范的儒家著作。如四书、五经等,《论语》被尊为正经。
6863,1,查询,cháxún,,,动,【查问】询问；打听,汇款没有收到，可去邮局查询｜信息查询
6885,1,过重,guòzhòng,,,动,【超重】超过规定的重量或载重量,
