rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
20150,2,重生,chóngshēng,,,动,【再生】有机体的一部分在脱落、损坏或截除后又重新生长,
20313,3,红线,hóngxiàn,,,名,【底线】比喻必须坚持的最低条件或限度；【警戒线】引起警惕防备的界线,法律是不可逾越的红线｜划定煤炭安全生产的红线。
20467,1,云彩,yúncai,,,名,【云】说,太阳钻进了云彩里
20475,1,中国工农红军,zhōngguó gōngnóng hóngjūn,,,,【红军】中国工农红军的简称。第二次国内革命战争时期中国共产党领导的军队,
20486,1,爪子,zhuǎzi,,,名,【爪（zhǎo）】鸟兽的有尖甲的脚；也指尖利的趾甲。,鸡爪子｜狗爪子
20945,1,醉酒,zuìjiǔ,,,动,【醉】饮酒过量而不能自持,
20963,1,叫唤,jiàohuan,,,动,【叫】用较大的声音呼喊,
20963,2,叫唤,jiàohuan,,,动,【叫】动物或某些器物发出声音,
21079,1,伤风,shāngfēng,,,名,【感冒】一种由病毒引起的呼吸道传染病，有鼻塞、咳嗽、打喷嚏、流涕、头痛、咽干等症状,
21079,2,伤风,shāngfēng,,,动,【感冒】患感冒,
21095,1,脑汁,nǎozhī,,,名,【脑筋】大脑的记忆、想象、思维的能力。常跟“绞尽”连用，表示动一切脑筋,绞尽脑汁也想不出一个好办法。
21138,1,污秽,wūhuì,,,形,【肮脏】不干净，常比喻人的卑鄙、丑恶,污秽不堪
21189,1,今朝,jīnzhāo,,,名,【今天】说话时的这一天,今朝大雾弥漫
21189,2,今朝,jīnzhāo,,,名,【今天】现在；如今,看今朝，举国上下一片欢腾。
21266,1,蓄积,xùjī,,,动,【积蓄】积聚储存,把零散的钱蓄积起来。
21532,1,骨子,gǔzi,,,名,【骨】物体内部起支撑作用的架子,扇骨子
21640,1,台子,táizi,,,名,【台】高而平的建筑物,
21640,2,台子,táizi,,,名,【台】某些机构名称,
21643,1,侯爵,hóujué,,,名,【侯】古代贵族五等爵位的第二等,
21645,1,希冀,xījì,,,动,【希望】盼着所想的成为现实,回忆着华年的旧梦，希冀着来日的荣光。
21747,1,棒子,bàngzi,,,名,【棒】可以用手握持的棍子,
21780,1,发狂,fākuáng,,,动,【发疯】对言行违反常情的夸张,高兴得要发狂了
21829,1,施舍,shīshě,,,动,【施】把自己的财物送给穷人或出家人,施舍斋饭
22031,1,遮蔽,zhēbì,,,动,【遮】一个物体挡住了另一个物体，使它不能显露,前楼遮蔽了后楼的阳光。
22143,2,刀刃,dāorèn,,,名,【刀口】比喻最重要最能发挥作用的地方,
22159,1,咒语,zhòuyǔ,,,名,【咒】指某些宗教巫术中自称可以除灾降妖驱鬼的口诀,
22221,1,鬼魂,guǐhún,,,名,【鬼】迷信指人死后能离开躯体而存在的灵魂,
22483,1,客观世界,kèguān shìjiè,,,,【客观】哲学上指不依赖人的主观意识而存在的物质世界；泛指认识的一切对象（跟“主观”相区别）,
22566,1,号叫,háojiào,,,动,【号（háo）】拉长声音大声呼叫,痛哭号叫
22597,1,床铺,chuángpù,,,名,【床】供人睡卧的家具,
22727,1,押解,yājiè,,,动,【押送】（把犯人、刑事被告人或俘虏）押着送交（某处）,押解犯人
22756,1,枪决,qiāngjué,,,动,【枪毙】用枪打死（多用于执行死刑）,执行枪决
22871,1,盖子,gàizi,,,名,【盖】器物上部起遮蔽或封闭作用的东西,掀开发动机盖子进行检修
23083,1,锄头,chútou,,,名,【锄】用来间苗、除草、培土等的农具,
23092,1,时世,shíshì,,,名,【时代】根据经济、政治、文化等状况划分的历史时期和阶段,
23260,1,结结巴巴,jiējie-bābā,,,形,【结巴】口吃,他说话老那么结结巴巴，让人听起来很费劲。
23309,1,门道,méndào,,,名,【过道】旧式宅院大门或二门所在的小屋,
23309,2,门道,méndao,,,名,【门路】解决问题的途径或诀窍；窍门,发财的门道
23664,1,不啻,bùchì,,,动,【不止】超出（某一数量或范围）（含强调意味）,这项工程所需费用不啻百万!
23667,1,水塘,shuǐtáng,,,名,【水池】蓄水的塘、小坑,
23706,1,前奏,qiánzòu,,,名,【前奏曲】大型器乐曲、歌剧等的序曲，是创造气氛的短小器乐曲，与整部乐曲有统一的情调，常在开幕、开场初演奏,
24025,1,刑事拘留,xíngshì jūliú,,,,【拘留】指刑事拘留。我国公安机关依法对现行犯或重大嫌疑分子在紧急情况下采取临时限制其人身自由的强制措施。人民检察院对某些紧急情况下的犯罪嫌疑人也可决定拘留，由公安机关执行。拘留期限一般为30日以下。简称刑拘,
24080,1,跑动,pǎodòng,,,动,【跑】人或动物用腿和脚快速向前移动,
24161,1,甚或,shènhuò,,,连,【【甚至】连用在复句的后一分句之前，表示强调后面的情况，前一分句用“不但”,
24183,2,结余,jiéyú,,,名,【结存】结存的钱或物,略有结余｜财政结余
24213,2,米面,mǐmiàn,,,名,【米粉】用大米磨成的粉,米面发糕
24304,1,边沿,biānyán,,,名,【边】物体的外沿部分,广场边沿
24471,2,胡言,húyán,,,名,【胡话】毫无根据或毫无道理的话,一派胡言，没有一句正经话。
24608,1,巡游,xúnyóu,,,动,【漫游】随意游览,巡游名山大川
24645,2,钟点,zhōngdiǎn,,,名,【小时】指1小时的时间,
24672,1,不特,bùtè,,,副,【不仅】表示超出某一数量或范围,知此机密者，恐不特李君一人。
24680,3,攀高,pāngāo,,,动,【攀升】（数量等）不断上升,销售量不断攀高
24685,2,填充,tiánchōng,,,动,【填空】填写试题中要求回答问题的空白处,名言名句填充
