rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
25276,2,颜面,yánmiàn,,,名,【面子】脸面；体面,丢尽颜面｜颜面扫地
25361,1,铭文,míngwén,,,名,【铭】古代铸或刻在器物、碑碣上记述事实、事业或警诫自己的文字,青铜器铭文
25383,2,画师,huàshī,,,名,【画工】以绘画为职业的工匠,
25582,1,报章,bàozhāng,,,名,【报纸】以刊登新闻为主的散页定期出版物，有日报、晨报、晚报等,报章杂志
25584,1,除开,chúkāi,,,介,【除了】引进不包括在下文所说范围之内的内容，表示排除在外，常跟“都”、“全”等配合使用,除开这一条，我都同意。
25584,2,除开,chúkāi,,,,介【除了】介引进全体事物中的某一部分（表示把它排除在外，还有别的），常跟“还”、“也”等配合使用,除开这个问题，他还有别的问题。
25584,3,除开,chúkāi,,,动,【除尽】除法运算的结果没有余数,4能被2除开｜除得开｜除不开
25590,1,尼姑,nígū,,,名,【尼】梵语音译词“比丘尼（Bhikṣuṇī）”的简称。佛教指出家修行的女子,
25694,1,穗子,suìzi,,,名,【穗】稻、麦等禾本科植物聚生在茎秆顶端的花或果实,
25853,1,灯亮儿,dēngliàngr,,,名,【灯光】各种灯点燃或开启时发出的光亮,
25877,1,鲜见,xiǎnjiàn,,,动,【少见】很难见到,
25880,1,亡灵,wánglíng,,,名,【亡魂】迷信指人死后的灵魂,
25969,1,禀报,bǐngbào,,,动,【禀】指向上级或长辈报告,向上级禀报事情经过。
26094,1,食客,shíkè,,,名,【门客】门下客；食客。即寄食在贵族豪门家里并为他们效劳的人。如毛遂是战国时赵国公子平原君赵胜的门客,
26142,1,飘忽,piāohū,,,动,飘浮；轻快地移动,空中飘忽着几朵白云。
26177,2,红眼,hóngyǎn,,,动,【眼红】对别人的名利或好东西非常羡慕、嫉妒，也渴望得到,不能看见别人得奖就红眼。
26246,1,透气,tòuqì,,,动,【通气】空气流通；使空气流通,通风透气
26283,1,擦拭,cāshì,,,动,【擦】用手、布等揩拭,擦拭机器｜擦拭衣柜
26285,1,肠子,chángzi,,,名,【肠】人和脊椎动物消化器官下段的总称。呈长管状，上端与胃相连，下端通肛门。一般分小肠、大肠两部分，小肠是消化和吸收养分的主要器官，大肠是暂时贮存消化后的残渣的器官的通称,
26304,2,出炉,chūlú,,,动,【出台】比喻（政策、计划、方案等）正式推出（有时用于贬义）,
26315,1,球体,qiútǐ,,,名,【球】数学上指半圆以其直径为轴，旋转一周而成的立体，由中心点到表面各点的距离都相等,
26445,3,帮子,bāngzi,,,量,〈口〉【帮】量用于成群成伙的人,一帮子狐朋狗友
26479,1,棚子,péngzi,,,名,【棚】遮蔽风雨、日光或保温等的简陋设备。用竹、木、金属等搭成架子，上面覆盖席、油毡、布、塑料膜等,在院里搭个棚子乘凉。
26479,2,棚子,péngzi,,,名,【棚】简陋的小房子,看瓜人住在地边的棚子里。
26503,1,分晓,fēnxiǎo,,,动,【明白】知道；懂得；【明了】明白地了解；清楚地知道,此事问他，便可分晓。
26503,3,分晓,fēnxiǎo,,,形,【明白】清楚；容易了解；【明了】明白；清楚,一定要说个分晓
26574,1,听筒,tīngtǒng,,,名,【耳机】固定电话上的受话器,
26659,1,辅佐,fǔzuǒ,,,动,【辅助】协助；帮助（多用于大臣协助皇帝）,辅佐朝政
26697,2,邮箱,yóuxiāng,,,名,【信箱】设在用户门前，供邮递员投放信件的小箱子,
26841,1,腥味儿,xīngwèir,,,名,【腥气】生鱼虾等发出的难闻气味,
