rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
75179,1,气眼,qìyǎn,,,名,【【气孔】泛指能使气体通过的孔,
75253,1,元夜,yuányè,,,名,【元宵】农历正月十五日为上元节，这一天的晚上称元宵,
75465,1,满师,mǎnshī,,,动,【出师】（学徒）学习期满，技艺学成,
75664,1,腻人,nìrén,,,形,【腻】因食物中脂肪多而使人不想吃,
75766,2,乡谈,xiāngtán,,,动,【变口】北方曲艺中指演员运用各地方言模仿外地人讲话,
76229,1,鸷鸟,zhìniǎo,,,名,【鸷】凶猛的鸟。如鹰、雕、鹯等,
76539,1,螺丝帽,luósīmào,,,名,【螺母】跟螺栓配套使用的有孔零件。孔内有阴螺纹，与螺栓上的阳螺纹相啮合，使被连接的两个零件或构件固定在一起,
76596,1,悬心,xuánxīn,,,动,【揪心】非常担心,走钢丝真让人悬心。
77186,1,轻省,qīngsheng,,,形,【轻】重量小（跟“重”相对）,这件行李可不轻省。
77913,1,三花脸,sānhuāliǎn,,,名,【丑角】名戏曲里的一个行当。扮演滑稽或反面人物，鼻梁上抹一块儿白粉，相貌丑陋而举止可笑。,
77970,1,罗锅儿,luóguōr,,,动,【驼背】人的脊柱向后拱起，多因年老、疾病或不良坐姿引起,他年轻时就有点儿罗锅儿。
78157,2,绷子,bēngzi,,,名,【绷】用藤皮、棕绳等编织的床屉子。,
78176,1,手眼通天,shǒuyǎn-tōngtiān,,,,形容善于钻营，【手段】本事；技巧）,
78225,1,钵盂,bōyú,,,名,【钵】梵语音译词“钵多罗（Pātra）”的简称。僧人盛饭的器具，圆而稍扁，底平，口略小,
78252,1,芒草,mángcǎo,,,名,【芒】多年生草本植物，秆高1—2米，叶子狭长，叶端尖刺形，秆皮可以造纸、编草鞋,
79061,1,准谱儿,zhǔnpǔr,,,名,【准】确定的主意、把握等（多用在“有”、“没有”后面）,心里没有准谱儿
79123,1,配膳,pèishàn,,,动,【配餐】按不同的需要和标准把各种食品搭配成套,
79123,2,配膳,pèishàn,,,名,【配餐】按一定比例搭配在一起的各种食品,
79145,1,芽子,yázi,,,名,【芽】植物的种子上或植株上可以发育成茎、叶或花的部分,
79270,1,船埠,chuánbù,,,名,【码头】海边、江河边专供船只停靠、乘客上下、货物装卸的建筑物,
79460,1,晓市,xiǎoshì,,,名,【早市】早晨营业的集贸市场,
79905,1,提讯,tíxùn,,,动,【提审】把犯罪嫌疑人或犯人从关押处提出来审讯,
79916,1,挂斗,guàdǒu,,,名,【拖车】由汽车、拖拉机等牵引着行驶的车斗或车厢（常指小型、无篷的）,
